period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose
5m,500,1.0,0.25,0.1,0.005,2,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,40,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,40,low,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,30,low,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,30,low,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.005,2,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,1.0,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.5,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,2.0,0.25,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,1.0,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.5,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,1.0,0.25,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,1.0,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.5,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,40,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,40,avgHL,wa,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,30,avgHL,poc,0.0,0,0,0
5m,500,0.5,0.25,0.1,0.01,2,30,avgHL,wa,0.0,0,0,0
15m,500,2.0,1.0,0.1,0.005,3,40,high,poc,-0.02851792402354206,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,40,high,wa,-0.028517924023542026,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,30,high,poc,-0.0285179240235421,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,30,high,wa,-0.028517924023542102,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,40,high,poc,-0.014258962011770952,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,40,high,wa,-0.014258962011771093,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,30,high,poc,-0.01425896201177097,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,30,high,wa,-0.014258962011771051,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,40,high,poc,-0.007129481005885476,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,40,high,wa,-0.007129481005885546,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,30,high,poc,-0.007129481005885485,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,30,high,wa,-0.007129481005885445,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,40,high,poc,-0.02851792402354206,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,40,high,wa,-0.028517924023542026,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,30,high,poc,-0.0285179240235421,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,30,high,wa,-0.028517924023542102,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,40,high,poc,-0.014258962011770952,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,40,high,wa,-0.014258962011771093,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,30,high,poc,-0.01425896201177097,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,30,high,wa,-0.014258962011771051,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,40,high,poc,-0.007129481005885476,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,40,high,wa,-0.007129481005885546,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,30,high,poc,-0.007129481005885485,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,30,high,wa,-0.007129481005885445,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,40,high,poc,-0.02851792402354206,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,40,high,wa,-0.028517924023542026,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,30,high,poc,-0.0285179240235421,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,30,high,wa,-0.028517924023542102,0,0,1
15m,500,0.5,0.5,0.1,0.005,3,40,high,poc,-0.014258962011770952,0,0,1
15m,500,0.5,0.5,0.1,0.005,3,40,high,wa,-0.014258962011771093,0,0,1
15m,500,0.5,0.5,0.1,0.005,3,30,high,poc,-0.01425896201177097,0,0,1
15m,500,0.5,0.5,0.1,0.005,3,30,high,wa,-0.014258962011771051,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,40,high,poc,-0.007129481005885476,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,40,high,wa,-0.007129481005885546,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,30,high,poc,-0.007129481005885485,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,30,high,wa,-0.007129481005885445,0,0,1
15m,500,2.0,1.0,0.1,0.01,3,40,high,poc,-0.028517924023542016,1,0,1
15m,500,2.0,1.0,0.1,0.01,3,40,high,wa,-0.028517924023542085,1,0,1
15m,500,2.0,1.0,0.1,0.01,3,30,high,poc,-0.02851792402354207,1,0,1
15m,500,2.0,1.0,0.1,0.01,3,30,high,wa,-0.028517924023542023,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,40,high,poc,-0.014258962011771008,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,40,high,wa,-0.014258962011771042,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,30,high,poc,-0.014258962011770956,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,30,high,wa,-0.014258962011771011,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,40,high,poc,-0.007129481005885504,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,40,high,wa,-0.007129481005885521,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,30,high,poc,-0.007129481005885557,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,30,high,wa,-0.007129481005885586,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,40,high,poc,-0.028517924023542016,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,40,high,wa,-0.028517924023542085,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,30,high,poc,-0.02851792402354207,1,0,1
15m,500,1.0,1.0,0.1,0.01,3,30,high,wa,-0.028517924023542023,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,40,high,poc,-0.014258962011771008,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,40,high,wa,-0.014258962011771042,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,30,high,poc,-0.014258962011770956,1,0,1
15m,500,1.0,0.5,0.1,0.01,3,30,high,wa,-0.014258962011771011,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,40,high,poc,-0.007129481005885504,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,40,high,wa,-0.007129481005885521,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,30,high,poc,-0.007129481005885557,1,0,1
15m,500,1.0,0.25,0.1,0.01,3,30,high,wa,-0.007129481005885586,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,40,high,poc,-0.028517924023542016,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,40,high,wa,-0.028517924023542085,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,30,high,poc,-0.02851792402354207,1,0,1
15m,500,0.5,1.0,0.1,0.01,3,30,high,wa,-0.028517924023542023,1,0,1
15m,500,0.5,0.5,0.1,0.01,3,40,high,poc,-0.014258962011771008,1,0,1
15m,500,0.5,0.5,0.1,0.01,3,40,high,wa,-0.014258962011771042,1,0,1
15m,500,0.5,0.5,0.1,0.01,3,30,high,poc,-0.014258962011770956,1,0,1
15m,500,0.5,0.5,0.1,0.01,3,30,high,wa,-0.014258962011771011,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,40,high,poc,-0.007129481005885504,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,40,high,wa,-0.007129481005885521,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,30,high,poc,-0.007129481005885557,1,0,1
15m,500,0.5,0.25,0.1,0.01,3,30,high,wa,-0.007129481005885586,1,0,1
15m,500,2.0,1.0,0.1,0.005,3,40,low,poc,0.022803490292993032,0,2,1
15m,500,2.0,1.0,0.1,0.005,3,40,low,wa,0.022803490292993098,0,2,1
15m,500,2.0,1.0,0.1,0.005,3,30,low,poc,0.022803490292993115,0,2,1
15m,500,2.0,1.0,0.1,0.005,3,30,low,wa,0.022803490292993098,0,2,1
15m,500,2.0,0.5,0.1,0.005,3,40,low,poc,0.0043809278812471176,0,1,2
15m,500,2.0,0.5,0.1,0.005,3,40,low,wa,0.004380927881247202,0,1,2
15m,500,2.0,0.5,0.1,0.005,3,30,low,poc,0.004380927881247287,0,1,2
15m,500,2.0,0.5,0.1,0.005,3,30,low,wa,0.004380927881247324,0,1,2
15m,500,2.0,0.25,0.1,0.005,3,40,low,poc,0.014908806440018301,0,1,2
15m,500,2.0,0.25,0.1,0.005,3,40,low,wa,0.014908806440018456,0,1,2
15m,500,2.0,0.25,0.1,0.005,3,30,low,poc,0.014908806440018477,0,1,2
15m,500,2.0,0.25,0.1,0.005,3,30,low,wa,0.01490880644001834,0,1,2
15m,500,1.0,1.0,0.1,0.005,3,40,low,poc,-0.0030742920494979016,0,2,1
15m,500,1.0,1.0,0.1,0.005,3,40,low,wa,-0.003074292049497872,0,2,1
15m,500,1.0,1.0,0.1,0.005,3,30,low,poc,-0.003074292049497756,0,2,1
15m,500,1.0,1.0,0.1,0.005,3,30,low,wa,-0.003074292049497931,0,2,1
15m,500,1.0,0.5,0.1,0.005,3,40,low,poc,-0.00833741461814774,0,1,2
15m,500,1.0,0.5,0.1,0.005,3,40,low,wa,-0.00833741461814772,0,1,2
15m,500,1.0,0.5,0.1,0.005,3,30,low,poc,-0.008337414618147639,0,1,2
15m,500,1.0,0.5,0.1,0.005,3,30,low,wa,-0.008337414618147607,0,1,2
15m,500,1.0,0.25,0.1,0.005,3,40,low,poc,0.0021904639406234443,0,1,2
15m,500,1.0,0.25,0.1,0.005,3,40,low,wa,0.002190463940623534,0,1,2
15m,500,1.0,0.25,0.1,0.005,3,30,low,poc,0.0021904639406235505,0,1,2
15m,500,1.0,0.25,0.1,0.005,3,30,low,wa,0.0021904639406234096,0,1,2
15m,500,0.5,1.0,0.1,0.005,3,40,low,poc,-0.01601318322074315,0,2,1
15m,500,0.5,1.0,0.1,0.005,3,40,low,wa,0.027414928367239647,0,3,0
15m,500,0.5,1.0,0.1,0.005,3,30,low,poc,-0.016013183220743174,0,2,1
15m,500,0.5,1.0,0.1,0.005,3,30,low,wa,0.027414928367239542,0,3,0
15m,500,0.5,0.5,0.1,0.005,3,40,low,poc,-0.014696585867845054,0,1,2
15m,500,0.5,0.5,0.1,0.005,3,40,low,wa,0.014255488524143387,0,2,1
15m,500,0.5,0.5,0.1,0.005,3,30,low,poc,-0.014696585867844872,0,1,2
15m,500,0.5,0.5,0.1,0.005,3,30,low,wa,0.014255488524143448,0,2,1
15m,500,0.5,0.25,0.1,0.005,3,40,low,poc,-0.00416870730907387,0,1,2
15m,500,0.5,0.25,0.1,0.005,3,40,low,wa,-0.004168707309073698,0,1,2
15m,500,0.5,0.25,0.1,0.005,3,30,low,poc,-0.004168707309073683,0,1,2
15m,500,0.5,0.25,0.1,0.005,3,30,low,wa,-0.004168707309073826,0,1,2
15m,500,2.0,1.0,0.1,0.01,3,40,low,poc,-0.028952074391988564,0,0,1
15m,500,2.0,1.0,0.1,0.01,3,40,low,wa,-0.0289520743919886,0,0,1
15m,500,2.0,1.0,0.1,0.01,3,30,low,poc,-0.02895207439198853,0,0,1
15m,500,2.0,1.0,0.1,0.01,3,30,low,wa,-0.028952074391988467,0,0,1
15m,500,2.0,0.5,0.1,0.01,3,40,low,poc,-0.014476037195994204,0,0,1
15m,500,2.0,0.5,0.1,0.01,3,40,low,wa,-0.01447603719599422,0,0,1
15m,500,2.0,0.5,0.1,0.01,3,30,low,poc,-0.014476037195994265,0,0,1
15m,500,2.0,0.5,0.1,0.01,3,30,low,wa,-0.014476037195994154,0,0,1
15m,500,2.0,0.25,0.1,0.01,3,40,low,poc,-0.007238018597997102,0,0,1
15m,500,2.0,0.25,0.1,0.01,3,40,low,wa,-0.00723801859799711,0,0,1
15m,500,2.0,0.25,0.1,0.01,3,30,low,poc,-0.0072380185979970535,0,0,1
15m,500,2.0,0.25,0.1,0.01,3,30,low,wa,-0.007238018597997158,0,0,1
15m,500,1.0,1.0,0.1,0.01,3,40,low,poc,-0.028952074391988564,0,0,1
15m,500,1.0,1.0,0.1,0.01,3,40,low,wa,-0.0289520743919886,0,0,1
15m,500,1.0,1.0,0.1,0.01,3,30,low,poc,-0.02895207439198853,0,0,1
15m,500,1.0,1.0,0.1,0.01,3,30,low,wa,-0.028952074391988467,0,0,1
15m,500,1.0,0.5,0.1,0.01,3,40,low,poc,-0.014476037195994204,0,0,1
15m,500,1.0,0.5,0.1,0.01,3,40,low,wa,-0.01447603719599422,0,0,1
15m,500,1.0,0.5,0.1,0.01,3,30,low,poc,-0.014476037195994265,0,0,1
15m,500,1.0,0.5,0.1,0.01,3,30,low,wa,-0.014476037195994154,0,0,1
15m,500,1.0,0.25,0.1,0.01,3,40,low,poc,-0.007238018597997102,0,0,1
15m,500,1.0,0.25,0.1,0.01,3,40,low,wa,-0.00723801859799711,0,0,1
15m,500,1.0,0.25,0.1,0.01,3,30,low,poc,-0.0072380185979970535,0,0,1
15m,500,1.0,0.25,0.1,0.01,3,30,low,wa,-0.007238018597997158,0,0,1
15m,500,0.5,1.0,0.1,0.01,3,40,low,poc,-0.028952074391988564,0,0,1
15m,500,0.5,1.0,0.1,0.01,3,40,low,wa,0.01447603719599422,0,1,0
15m,500,0.5,1.0,0.1,0.01,3,30,low,poc,-0.02895207439198853,0,0,1
15m,500,0.5,1.0,0.1,0.01,3,30,low,wa,0.014476037195994154,0,1,0
15m,500,0.5,0.5,0.1,0.01,3,40,low,poc,-0.014476037195994204,0,0,1
15m,500,0.5,0.5,0.1,0.01,3,40,low,wa,0.01447603719599422,0,1,0
15m,500,0.5,0.5,0.1,0.01,3,30,low,poc,-0.014476037195994265,0,0,1
15m,500,0.5,0.5,0.1,0.01,3,30,low,wa,0.014476037195994154,0,1,0
15m,500,0.5,0.25,0.1,0.01,3,40,low,poc,-0.007238018597997102,0,0,1
15m,500,0.5,0.25,0.1,0.01,3,40,low,wa,-0.00723801859799711,0,0,1
15m,500,0.5,0.25,0.1,0.01,3,30,low,poc,-0.0072380185979970535,0,0,1
15m,500,0.5,0.25,0.1,0.01,3,30,low,wa,-0.007238018597997158,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,40,avgHL,poc,-0.028952074391988488,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,40,avgHL,wa,-0.028952074391988544,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,30,avgHL,poc,-0.028952074391988623,0,0,1
15m,500,2.0,1.0,0.1,0.005,3,30,avgHL,wa,-0.0289520743919886,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,40,avgHL,poc,-0.014476037195994244,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,40,avgHL,wa,-0.014476037195994192,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,30,avgHL,poc,-0.014476037195994154,0,0,1
15m,500,2.0,0.5,0.1,0.005,3,30,avgHL,wa,-0.01447603719599414,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,40,avgHL,poc,-0.007238018597997122,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,40,avgHL,wa,-0.007238018597997176,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,30,avgHL,poc,-0.007238018597997077,0,0,1
15m,500,2.0,0.25,0.1,0.005,3,30,avgHL,wa,-0.00723801859799715,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,40,avgHL,poc,-0.028952074391988488,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,40,avgHL,wa,-0.028952074391988544,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,30,avgHL,poc,-0.028952074391988623,0,0,1
15m,500,1.0,1.0,0.1,0.005,3,30,avgHL,wa,-0.0289520743919886,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,40,avgHL,poc,-0.014476037195994244,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,40,avgHL,wa,-0.014476037195994192,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,30,avgHL,poc,-0.014476037195994154,0,0,1
15m,500,1.0,0.5,0.1,0.005,3,30,avgHL,wa,-0.01447603719599414,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,40,avgHL,poc,-0.007238018597997122,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,40,avgHL,wa,-0.007238018597997176,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,30,avgHL,poc,-0.007238018597997077,0,0,1
15m,500,1.0,0.25,0.1,0.005,3,30,avgHL,wa,-0.00723801859799715,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,40,avgHL,poc,-0.028952074391988488,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,40,avgHL,wa,0.014476037195994192,0,1,0
15m,500,0.5,1.0,0.1,0.005,3,30,avgHL,poc,-0.028952074391988623,0,0,1
15m,500,0.5,1.0,0.1,0.005,3,30,avgHL,wa,0.01447603719599414,0,1,0
15m,500,0.5,0.5,0.1,0.005,3,40,avgHL,poc,-0.014476037195994244,0,0,1
15m,500,0.5,0.5,0.1,0.005,3,40,avgHL,wa,0.014476037195994192,0,1,0
15m,500,0.5,0.5,0.1,0.005,3,30,avgHL,poc,-0.014476037195994154,0,0,1
15m,500,0.5,0.5,0.1,0.005,3,30,avgHL,wa,0.01447603719599414,0,1,0
15m,500,0.5,0.25,0.1,0.005,3,40,avgHL,poc,-0.007238018597997122,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,40,avgHL,wa,-0.007238018597997176,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,30,avgHL,poc,-0.007238018597997077,0,0,1
15m,500,0.5,0.25,0.1,0.005,3,30,avgHL,wa,-0.00723801859799715,0,0,1
15m,500,2.0,1.0,0.1,0.01,3,40,avgHL,poc,-0.0289520743919885,1,0,1
15m,500,2.0,1.0,0.1,0.01,3,40,avgHL,wa,-0.028952074391988544,1,0,1
15m,500,2.0,1.0,0.1,0.01,3,30,avgHL,poc,-0.028952074391988485,1,0,1
15m,500,2.0,1.0,0.1,0.01,3,30,avgHL,wa,-0.02895207439198854,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,40,avgHL,poc,-0.01447603719599417,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,40,avgHL,wa,-0.014476037195994192,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,30,avgHL,poc,-0.014476037195994242,1,0,1
15m,500,2.0,0.5,0.1,0.01,3,30,avgHL,wa,-0.01447603719599427,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,40,avgHL,poc,-0.007238018597997085,1,0,1
15m,500,2.0,0.25,0.1,0.01,3,40,avgHL,wa,-0.007238018597997096,1,0,1
