period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
5m,500,0.5,0.25,0.1,0.005,6,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,5,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,3,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,3,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,6,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,5,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,5,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,3,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,6,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,3,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,6,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,6,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,6,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,5,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,5,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,3,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,5,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,5,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,3,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,5,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,5,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,5,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,6,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,6,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,5,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,6,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,6,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,4,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,6,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,3,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,4,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,4,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,4,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,4,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,4,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,4,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,4,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,4,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,4,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,4,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,4,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,4,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,3,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,4,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,5,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,5,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.01,4,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,5,40,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,5,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.01,6,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,3,30,high,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.5,0.1,0.005,3,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,4,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,3,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,0.25,0.1,0.005,3,30,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
5m,500,0.5,1.0,0.1,0.005,3,40,low,wa,0.0083587357612706,0,1,0,1,1.4169206909460392
15m,500,0.5,1.0,0.1,0.01,3,40,low,poc,0.0078136877146078,0,1,0,1,1.4114702104794112
15m,500,2.0,1.0,0.1,0.005,3,40,low,poc,0.0022322349056282,0,1,2,3,1.3556556823896153
15m,500,0.5,1.0,0.1,0.005,6,40,high,poc,-0.0146698970700639,1,1,1,3,1.353301029299361
15m,500,0.5,1.0,0.1,0.005,5,40,high,poc,-0.0146698970700639,1,1,1,3,1.353301029299361
15m,500,1.0,1.0,0.1,0.005,3,40,low,poc,-0.0133951405235873,0,1,2,3,1.1993819280974602
15m,500,0.5,1.0,0.1,0.005,3,40,avgHL,poc,-0.0155519547436377,0,1,1,2,1.0111471192302897
15m,500,0.5,0.25,0.1,0.005,3,40,low,wa,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,0.5,0.25,0.1,0.005,3,30,low,poc,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,0.5,0.25,0.1,0.005,3,30,low,wa,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,1.0,0.25,0.1,0.005,3,30,low,wa,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,1.0,0.25,0.1,0.005,3,30,low,poc,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,2.0,0.25,0.1,0.005,3,30,low,wa,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,2.0,0.25,0.1,0.005,3,40,low,wa,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,2.0,0.25,0.1,0.005,3,30,low,poc,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,1.0,0.25,0.1,0.005,3,40,low,wa,-0.0041952205236338,2,0,1,3,0.958047794763662
15m,500,0.5,0.25,0.1,0.005,6,40,high,wa,-0.0051976784997993,2,0,1,3,0.948023215002007
15m,500,0.5,0.25,0.1,0.005,5,40,high,wa,-0.0051976784997993,2,0,1,3,0.948023215002007
15m,500,1.0,0.25,0.1,0.005,5,40,high,wa,-0.0051976784997993,2,0,1,3,0.948023215002007
15m,500,1.0,0.25,0.1,0.005,6,40,high,wa,-0.0051976784997993,2,0,1,3,0.948023215002007
15m,500,2.0,0.25,0.1,0.005,6,40,high,wa,-0.0051976784997993,2,0,1,3,0.948023215002007
15m,500,2.0,0.25,0.1,0.005,5,40,high,wa,-0.0051976784997993,2,0,1,3,0.948023215002007
15m,500,1.0,0.25,0.1,0.005,6,30,high,wa,-0.0051976784997994,2,0,1,3,0.948023215002006
15m,500,2.0,0.25,0.1,0.005,5,30,high,wa,-0.0051976784997994,2,0,1,3,0.948023215002006
15m,500,1.0,0.25,0.1,0.005,5,30,high,wa,-0.0051976784997994,2,0,1,3,0.948023215002006
15m,500,2.0,0.25,0.1,0.005,6,30,high,wa,-0.0051976784997994,2,0,1,3,0.948023215002006
15m,500,0.5,0.25,0.1,0.005,5,30,high,wa,-0.0051976784997994,2,0,1,3,0.948023215002006
15m,500,0.5,0.25,0.1,0.005,6,30,high,wa,-0.0051976784997994,2,0,1,3,0.948023215002006
15m,500,1.0,0.25,0.1,0.005,5,30,high,poc,-0.0051976784997995,2,0,1,3,0.948023215002005
15m,500,2.0,0.25,0.1,0.005,5,30,high,poc,-0.0051976784997995,2,0,1,3,0.948023215002005
15m,500,1.0,0.25,0.1,0.005,6,30,high,poc,-0.0051976784997995,2,0,1,3,0.948023215002005
15m,500,0.5,0.25,0.1,0.005,5,30,high,poc,-0.0051976784997995,2,0,1,3,0.948023215002005
15m,500,2.0,0.25,0.1,0.005,6,30,high,poc,-0.0051976784997995,2,0,1,3,0.948023215002005
15m,500,0.5,0.25,0.1,0.005,6,30,high,poc,-0.0051976784997995,2,0,1,3,0.948023215002005
15m,500,0.5,0.25,0.1,0.005,5,30,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,2.0,0.25,0.1,0.005,5,30,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,1.0,0.25,0.1,0.005,5,30,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,1.0,0.25,0.1,0.005,5,40,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,2.0,0.25,0.1,0.005,6,40,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,0.5,0.25,0.1,0.005,5,40,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,2.0,0.25,0.1,0.005,6,30,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,1.0,0.25,0.1,0.005,6,30,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,0.5,0.25,0.1,0.005,6,30,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,0.5,0.25,0.1,0.005,6,40,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,2.0,0.25,0.1,0.005,5,40,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,1.0,0.25,0.1,0.005,6,40,avgHL,wa,-0.0054181929181928,2,0,1,3,0.945818070818072
15m,500,2.0,0.25,0.1,0.005,6,30,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,2.0,0.25,0.1,0.005,5,30,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,0.5,0.25,0.1,0.005,5,30,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,1.0,0.25,0.1,0.005,6,40,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,2.0,0.25,0.1,0.005,6,40,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,1.0,0.25,0.1,0.005,6,30,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,1.0,0.25,0.1,0.005,5,30,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,1.0,0.25,0.1,0.005,5,40,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,0.5,0.25,0.1,0.005,6,40,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,0.5,0.25,0.1,0.005,5,40,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,2.0,0.25,0.1,0.005,5,40,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,0.5,0.25,0.1,0.005,6,30,avgHL,poc,-0.0054181929181929,2,0,1,3,0.945818070818071
15m,500,2.0,0.25,0.1,0.005,6,40,high,poc,-0.0082580869643663,1,0,2,3,0.917419130356337
15m,500,1.0,0.25,0.1,0.005,5,40,high,poc,-0.0082580869643663,1,0,2,3,0.917419130356337
15m,500,1.0,0.25,0.1,0.005,6,40,high,poc,-0.0082580869643663,1,0,2,3,0.917419130356337
15m,500,0.5,0.25,0.1,0.005,5,40,high,poc,-0.0082580869643663,1,0,2,3,0.917419130356337
15m,500,2.0,0.25,0.1,0.005,5,40,high,poc,-0.0082580869643663,1,0,2,3,0.917419130356337
15m,500,0.5,0.25,0.1,0.005,6,40,high,poc,-0.0082580869643663,1,0,2,3,0.917419130356337
15m,500,2.0,0.5,0.1,0.005,3,30,low,wa,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,0.5,0.5,0.1,0.005,3,30,low,poc,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,1.0,0.5,0.1,0.005,3,40,low,wa,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,1.0,0.5,0.1,0.005,3,30,low,poc,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,0.5,0.5,0.1,0.005,3,40,low,wa,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,0.5,0.5,0.1,0.005,3,30,low,wa,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,2.0,0.5,0.1,0.005,3,40,low,wa,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,2.0,0.5,0.1,0.005,3,30,low,poc,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,1.0,0.5,0.1,0.005,3,30,low,wa,-0.0083904410472676,2,0,1,3,0.916095589527324
15m,500,0.5,0.25,0.1,0.01,5,30,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,5,30,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,0.5,0.25,0.1,0.01,5,40,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,2.0,0.25,0.1,0.01,6,30,high,wa,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,0.5,0.25,0.1,0.01,5,30,high,wa,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,6,40,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,2.0,0.25,0.1,0.01,6,30,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,2.0,0.25,0.1,0.01,6,40,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,5,30,high,wa,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,0.5,0.25,0.1,0.01,6,30,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,6,30,high,wa,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,2.0,0.25,0.1,0.01,5,30,high,wa,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,0.5,0.25,0.1,0.01,6,30,high,wa,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,2.0,0.25,0.1,0.01,5,30,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,5,40,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,0.5,0.25,0.1,0.01,6,40,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,6,30,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,2.0,0.25,0.1,0.01,5,40,high,poc,-0.0093928990234332,1,0,2,3,0.906071009765668
15m,500,1.0,0.25,0.1,0.01,6,40,high,wa,-0.0093928990234333,1,0,2,3,0.906071009765667
15m,500,1.0,0.25,0.1,0.01,5,40,high,wa,-0.0093928990234333,1,0,2,3,0.906071009765667
15m,500,0.5,0.25,0.1,0.01,5,40,high,wa,-0.0093928990234333,1,0,2,3,0.906071009765667
15m,500,0.5,0.25,0.1,0.01,6,40,high,wa,-0.0093928990234333,1,0,2,3,0.906071009765667
15m,500,2.0,0.25,0.1,0.01,5,40,high,wa,-0.0093928990234333,1,0,2,3,0.906071009765667
15m,500,2.0,0.25,0.1,0.01,6,40,high,wa,-0.0093928990234333,1,0,2,3,0.906071009765667
15m,500,0.5,0.25,0.1,0.01,5,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.005,4,40,low,poc,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.005,4,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.01,6,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.005,4,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.005,4,40,low,poc,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.005,4,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.005,4,30,low,poc,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.005,4,30,low,poc,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.01,6,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.005,4,40,low,poc,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.01,5,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.01,5,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.01,5,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.005,4,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.005,4,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.01,6,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.01,6,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.01,6,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.01,6,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,1.0,0.25,0.1,0.01,5,30,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,0.5,0.25,0.1,0.005,4,30,low,poc,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.005,4,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.25,0.1,0.01,5,40,low,wa,-0.0096134134418267,1,0,2,3,0.903865865581733
15m,500,2.0,0.5,0.1,0.005,5,30,high,poc,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,0.5,0.5,0.1,0.005,5,30,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,1.0,0.5,0.1,0.005,6,30,high,poc,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,0.5,0.5,0.1,0.005,6,30,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,1.0,0.5,0.1,0.005,6,30,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,2.0,0.5,0.1,0.005,6,40,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,2.0,0.5,0.1,0.005,6,30,high,poc,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,1.0,0.5,0.1,0.005,6,40,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,0.5,0.5,0.1,0.005,6,30,high,poc,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,1.0,0.5,0.1,0.005,5,30,high,poc,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,2.0,0.5,0.1,0.005,5,40,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,0.5,0.5,0.1,0.005,6,40,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,1.0,0.5,0.1,0.005,5,30,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,0.5,0.5,0.1,0.005,5,40,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,2.0,0.5,0.1,0.005,6,30,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,0.5,0.5,0.1,0.005,5,30,high,poc,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,2.0,0.5,0.1,0.005,5,30,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,1.0,0.5,0.1,0.005,5,40,high,wa,-0.0103953569995989,2,0,1,3,0.896046430004011
15m,500,2.0,0.5,0.1,0.005,5,40,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,2.0,0.5,0.1,0.005,6,40,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,0.5,0.5,0.1,0.005,5,40,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,1.0,0.5,0.1,0.005,5,30,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,1.0,0.5,0.1,0.005,6,40,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,2.0,0.5,0.1,0.005,5,30,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,0.5,0.5,0.1,0.005,6,40,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,1.0,0.5,0.1,0.005,6,30,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,0.5,0.5,0.1,0.005,6,30,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,2.0,0.5,0.1,0.005,6,30,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,0.5,0.5,0.1,0.005,5,30,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,1.0,0.5,0.1,0.005,5,40,avgHL,wa,-0.0108363858363857,2,0,1,3,0.891636141636143
15m,500,1.0,0.5,0.1,0.005,5,30,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,1.0,0.5,0.1,0.005,6,30,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,2.0,0.5,0.1,0.005,6,30,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,0.5,0.5,0.1,0.005,5,30,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,2.0,0.5,0.1,0.005,6,40,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,1.0,0.5,0.1,0.005,5,40,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,0.5,0.5,0.1,0.005,6,30,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,1.0,0.5,0.1,0.005,6,40,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,2.0,0.5,0.1,0.005,5,40,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,0.5,0.5,0.1,0.005,6,40,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,0.5,0.5,0.1,0.005,5,40,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,2.0,0.5,0.1,0.005,5,30,avgHL,poc,-0.0108363858363858,2,0,1,3,0.891636141636142
15m,500,1.0,0.25,0.1,0.005,3,40,low,poc,-0.0111624728455044,0,0,3,3,0.888375271544956
15m,500,2.0,0.25,0.1,0.005,3,40,low,poc,-0.0111624728455044,0,0,3,3,0.888375271544956
15m,500,0.5,0.25,0.1,0.005,3,40,low,poc,-0.0111624728455044,0,0,3,3,0.888375271544956
15m,500,0.5,0.5,0.1,0.005,5,40,high,poc,-0.0165161739287327,1,0,2,3,0.834838260712673
15m,500,2.0,0.5,0.1,0.005,5,40,high,poc,-0.0165161739287327,1,0,2,3,0.834838260712673
15m,500,1.0,0.5,0.1,0.005,6,40,high,poc,-0.0165161739287327,1,0,2,3,0.834838260712673
15m,500,0.5,0.5,0.1,0.005,6,40,high,poc,-0.0165161739287327,1,0,2,3,0.834838260712673
15m,500,1.0,0.5,0.1,0.005,5,40,high,poc,-0.0165161739287327,1,0,2,3,0.834838260712673
15m,500,2.0,0.5,0.1,0.005,6,40,high,poc,-0.0165161739287327,1,0,2,3,0.834838260712673
15m,500,1.0,1.0,0.1,0.005,3,30,low,wa,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,1.0,1.0,0.1,0.005,3,40,low,wa,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,0.5,1.0,0.1,0.005,3,30,low,poc,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,0.5,1.0,0.1,0.005,3,40,low,wa,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,2.0,1.0,0.1,0.005,3,40,low,wa,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,1.0,1.0,0.1,0.005,3,30,low,poc,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,2.0,1.0,0.1,0.005,3,30,low,poc,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,0.5,1.0,0.1,0.005,3,30,low,wa,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,2.0,1.0,0.1,0.005,3,30,low,wa,-0.0167808820945352,2,0,1,3,0.832191179054648
15m,500,2.0,0.25,0.1,0.01,6,40,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,0.5,0.25,0.1,0.01,5,30,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,1.0,0.25,0.1,0.01,5,40,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,0.5,0.25,0.1,0.01,6,40,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,2.0,0.25,0.1,0.01,5,40,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,2.0,0.25,0.1,0.01,5,30,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,2.0,0.25,0.1,0.01,6,30,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,0.5,0.25,0.1,0.01,6,30,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
15m,500,1.0,0.25,0.1,0.01,5,30,low,poc,-0.0173696211167702,0,0,3,3,0.8263037888322979
