period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
15m,500,0.5,1.0,0.1,0.01,3,30,high,poc,0.0231535794521792,0,2,0,2,1.5648691278551254
15m,500,0.5,1.0,0.1,0.01,4,30,high,poc,0.0231535794521792,0,2,0,2,1.5648691278551254
15m,500,0.5,0.5,0.1,0.005,3,40,low,poc,0.0147574588964054,0,3,1,4,1.5642412556307206
15m,500,2.0,0.25,0.1,0.005,2,30,high,poc,0.055821524872746,1,1,1,3,1.55821524872746
15m,500,2.0,0.25,0.1,0.005,2,40,high,poc,0.0558215248727459,1,1,1,3,1.558215248727459
15m,500,2.0,0.25,0.1,0.005,3,30,high,poc,0.0470421368352018,1,1,3,5,1.5537547016853517
15m,500,2.0,1.0,0.1,0.01,3,30,low,wa,0.0380648731054026,2,1,1,4,1.5473153977206926
15m,500,2.0,1.0,0.1,0.01,3,40,low,wa,0.0380648731054024,2,1,1,4,1.5473153977206906
15m,500,2.0,0.25,0.1,0.01,4,40,low,poc,0.0535794574298844,1,1,2,4,1.535794574298844
15m,500,2.0,0.25,0.1,0.01,4,30,low,poc,0.0535794574298843,1,1,2,4,1.535794574298843
15m,500,2.0,0.5,0.1,0.005,4,30,low,poc,0.0522158175230347,1,1,1,3,1.522158175230347
15m,500,2.0,0.5,0.1,0.005,4,40,low,poc,0.0522158175230347,1,1,1,3,1.522158175230347
15m,500,2.0,0.5,0.1,0.005,2,30,high,poc,0.0521442003463615,1,1,1,3,1.521442003463615
15m,500,2.0,0.5,0.1,0.005,2,40,high,poc,0.0521442003463615,1,1,1,3,1.521442003463615
15m,500,0.5,0.25,0.1,0.005,6,30,low,poc,0.0113589018847549,1,2,3,6,1.513589018847549
15m,500,0.5,0.25,0.1,0.005,6,40,low,poc,0.0113589018847548,1,2,3,6,1.513589018847548
15m,500,0.5,1.0,0.1,0.005,5,30,low,poc,0.0178772375506142,0,2,0,2,1.5121057088394754
15m,500,0.5,0.25,0.1,0.005,5,30,low,poc,0.0178772375506142,0,2,0,2,1.5121057088394754
15m,500,0.5,0.5,0.1,0.005,5,30,low,poc,0.0178772375506142,0,2,0,2,1.5121057088394754
15m,500,0.5,1.0,0.1,0.005,5,40,low,poc,0.0178772375506142,0,2,0,2,1.5121057088394754
15m,500,0.5,0.5,0.1,0.005,4,40,high,poc,0.0175587760750884,0,2,0,2,1.5089210940842173
15m,500,0.5,1.0,0.1,0.005,4,40,high,poc,0.0175587760750884,0,2,0,2,1.5089210940842173
15m,500,0.5,0.5,0.1,0.005,4,30,high,poc,0.0175587760750883,0,2,0,2,1.5089210940842164
15m,500,0.5,1.0,0.1,0.005,4,30,high,poc,0.0175587760750883,0,2,0,2,1.5089210940842164
15m,500,1.0,0.25,0.1,0.005,3,30,low,poc,0.0340687906196175,0,2,2,4,1.5073545728628417
15m,500,1.0,1.0,0.1,0.005,5,40,low,wa,0.0171946571558445,1,1,0,2,1.5052799048917782
15m,500,1.0,0.5,0.1,0.005,5,30,low,wa,0.0171946571558445,1,1,0,2,1.5052799048917782
15m,500,1.0,1.0,0.1,0.005,5,30,low,wa,0.0171946571558445,1,1,0,2,1.5052799048917782
15m,500,1.0,0.5,0.1,0.005,5,40,low,wa,0.0171946571558445,1,1,0,2,1.5052799048917782
15m,500,0.5,1.0,0.1,0.005,5,30,high,poc,0.0158162716266792,0,2,0,2,1.4914960496001253
15m,500,0.5,0.5,0.1,0.005,5,40,high,poc,0.0158162716266792,0,2,0,2,1.4914960496001253
15m,500,0.5,1.0,0.1,0.005,5,40,high,poc,0.0158162716266792,0,2,0,2,1.4914960496001253
15m,500,0.5,0.5,0.1,0.005,5,30,high,poc,0.0158162716266792,0,2,0,2,1.4914960496001253
15m,500,0.5,0.25,0.1,0.005,5,30,high,poc,0.0158162716266792,0,2,0,2,1.4914960496001253
15m,500,0.5,0.25,0.1,0.01,6,30,high,poc,0.0155704953924599,1,2,2,5,1.4890382872579324
15m,500,2.0,0.5,0.1,0.005,6,40,high,poc,0.0284314392986404,1,1,4,6,1.484314392986404
15m,500,2.0,0.5,0.1,0.005,6,40,low,poc,0.027575589783684,1,1,4,6,1.47575589783684
5m,500,1.0,1.0,0.1,0.005,6,30,high,wa,0.013595101019902,1,1,0,2,1.4692843435323533
5m,500,1.0,1.0,0.1,0.005,6,30,high,poc,0.013595101019902,1,1,0,2,1.4692843435323533
5m,500,1.0,1.0,0.1,0.005,6,40,high,poc,0.0135951010199019,1,1,0,2,1.4692843435323524
5m,500,1.0,1.0,0.1,0.005,6,40,high,wa,0.0135951010199019,1,1,0,2,1.4692843435323524
5m,500,1.0,0.5,0.1,0.005,6,40,high,poc,0.0135951010199019,1,1,0,2,1.4692843435323524
5m,500,2.0,1.0,0.1,0.01,6,30,high,poc,0.0299444373754083,0,1,0,1,1.4661110404207496
5m,500,2.0,0.5,0.1,0.01,6,30,high,poc,0.0299444373754083,0,1,0,1,1.4661110404207496
15m,500,1.0,1.0,0.1,0.01,2,30,high,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,1.0,0.1,0.01,2,30,low,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.5,0.1,0.01,2,30,high,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.5,0.1,0.01,2,30,low,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.25,0.1,0.005,2,30,low,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,1.0,0.1,0.005,2,30,low,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.25,0.1,0.01,2,30,high,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.25,0.1,0.01,2,30,low,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.5,0.1,0.005,2,30,low,poc,0.0297494246995653,0,1,0,1,1.4641609136623197
15m,500,1.0,0.5,0.1,0.005,2,40,low,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,0.25,0.1,0.01,2,40,low,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,1.0,0.1,0.01,2,40,high,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,1.0,0.1,0.01,2,40,low,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,0.5,0.1,0.01,2,40,high,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,0.5,0.1,0.01,2,40,low,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,0.25,0.1,0.005,2,40,low,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,0.25,0.1,0.01,2,40,high,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,1.0,1.0,0.1,0.005,2,40,low,poc,0.0297494246995652,0,1,0,1,1.4641609136623188
15m,500,0.5,0.25,0.1,0.01,3,40,low,poc,0.0128612260435385,1,2,1,4,1.4619455937687182
15m,500,2.0,0.5,0.1,0.01,4,40,low,poc,0.0456631883640423,1,1,2,4,1.4566318836404228
15m,500,2.0,0.5,0.1,0.01,4,30,low,poc,0.0456631883640422,1,1,2,4,1.456631883640422
15m,500,2.0,1.0,0.1,0.005,2,30,high,poc,0.0447895512935924,1,1,1,3,1.447895512935924
15m,500,2.0,1.0,0.1,0.005,2,40,high,poc,0.0447895512935923,1,1,1,3,1.447895512935923
15m,500,2.0,0.5,0.1,0.01,6,40,high,poc,0.0364272505549383,1,1,3,5,1.4476058388827164
15m,500,2.0,0.5,0.1,0.01,6,30,high,poc,0.0364272505549383,1,1,3,5,1.4476058388827164
5m,500,2.0,0.5,0.1,0.005,5,40,high,wa,0.0274052170796371,0,1,0,1,1.4407188374630375
5m,500,2.0,0.25,0.1,0.005,5,40,high,wa,0.0274052170796371,0,1,0,1,1.4407188374630375
5m,500,2.0,1.0,0.1,0.005,5,40,high,wa,0.0274052170796371,0,1,0,1,1.4407188374630375
5m,500,2.0,0.25,0.1,0.005,5,30,high,wa,0.0274052170796369,0,1,0,1,1.4407188374630358
5m,500,2.0,0.5,0.1,0.005,5,30,high,wa,0.0274052170796369,0,1,0,1,1.4407188374630358
5m,500,2.0,1.0,0.1,0.005,5,30,high,wa,0.0274052170796369,0,1,0,1,1.4407188374630358
15m,500,2.0,1.0,0.1,0.005,4,30,low,poc,0.042935908550343,1,1,1,3,1.42935908550343
15m,500,2.0,1.0,0.1,0.005,4,40,low,poc,0.0429359085503429,1,1,1,3,1.429359085503429
15m,500,2.0,0.5,0.1,0.005,3,30,high,poc,0.0345854242712732,1,1,3,5,1.4291875760460653
15m,500,0.5,0.5,0.1,0.01,6,40,high,poc,0.0090124108784096,1,2,2,5,1.4234574421174293
15m,500,0.5,0.5,0.1,0.005,5,40,low,wa,0.0085973285779223,1,1,0,2,1.4193066191125563
15m,500,0.5,1.0,0.1,0.005,5,40,low,wa,0.0085973285779223,1,1,0,2,1.4193066191125563
15m,500,0.5,1.0,0.1,0.005,5,30,low,wa,0.0085973285779223,1,1,0,2,1.4193066191125563
15m,500,0.5,0.5,0.1,0.005,5,30,low,wa,0.0085973285779223,1,1,0,2,1.4193066191125563
5m,500,0.5,1.0,0.1,0.005,6,40,high,wa,0.0067975505099511,1,1,0,2,1.4013088384328445
5m,500,0.5,0.5,0.1,0.005,6,40,high,poc,0.006797550509951,1,1,0,2,1.4013088384328434
5m,500,0.5,1.0,0.1,0.005,6,30,high,poc,0.006797550509951,1,1,0,2,1.4013088384328434
5m,500,0.5,1.0,0.1,0.005,6,30,high,wa,0.006797550509951,1,1,0,2,1.4013088384328434
5m,500,0.5,1.0,0.1,0.005,6,40,high,poc,0.006797550509951,1,1,0,2,1.4013088384328434
15m,500,1.0,0.25,0.1,0.01,3,30,low,wa,0.0227097610790858,2,1,1,4,1.3937642774575243
15m,500,1.0,0.25,0.1,0.01,3,40,low,wa,0.0227097610790857,2,1,1,4,1.3937642774575236
15m,500,1.0,0.5,0.1,0.005,3,30,low,poc,0.0226804198858335,0,2,2,4,1.3934708655250017
15m,500,2.0,0.25,0.1,0.01,3,30,high,poc,0.0553594158479324,0,1,1,2,1.3869274918126573
15m,500,2.0,0.25,0.1,0.01,4,30,high,poc,0.0553594158479324,0,1,1,2,1.3869274918126573
15m,500,0.5,0.5,0.1,0.01,3,40,low,poc,0.0051742602315728,1,2,1,4,1.3850759356490614
15m,500,2.0,0.25,0.1,0.005,3,40,low,poc,0.0464300312355581,0,1,3,4,1.3809669790222476
15m,500,2.0,0.25,0.1,0.005,3,30,low,poc,0.0464300312355581,0,1,3,4,1.3809669790222476
15m,500,0.5,0.25,0.1,0.01,6,40,low,poc,0.0203775428503421,0,2,1,3,1.3704420951700875
15m,500,0.5,0.25,0.1,0.005,3,40,high,poc,0.0035562054939285,1,2,2,5,1.3688953882726185
15m,500,2.0,0.25,0.1,0.01,6,30,low,poc,0.0524323370132167,0,1,2,3,1.3576567034655005
15m,500,2.0,0.25,0.1,0.01,6,40,low,poc,0.0524323370132166,0,1,2,3,1.3576567034654994
15m,500,1.0,0.5,0.1,0.01,3,30,low,wa,0.0190324365527013,2,1,1,4,1.3569910321936796
15m,500,1.0,0.5,0.1,0.01,3,40,low,wa,0.0190324365527012,2,1,1,4,1.356991032193679
15m,500,0.5,0.5,0.1,0.005,3,40,high,wa,0.0019252599199228,3,1,1,5,1.352585932532561
15m,500,0.5,0.5,0.1,0.005,3,30,high,wa,0.0019252599199227,3,1,1,5,1.3525859325325604
15m,500,1.0,0.5,0.1,0.01,5,40,high,poc,0.0185598179453837,0,1,0,1,1.3522648461205038
15m,500,1.0,1.0,0.1,0.01,5,40,high,poc,0.0185598179453837,0,1,0,1,1.3522648461205038
15m,500,1.0,1.0,0.1,0.01,5,30,high,poc,0.0185598179453836,0,1,0,1,1.352264846120503
15m,500,1.0,0.5,0.1,0.01,5,30,high,poc,0.0185598179453836,0,1,0,1,1.352264846120503
15m,500,2.0,0.5,0.1,0.01,3,30,high,poc,0.0512199822967341,0,1,1,2,1.3455331563006745
15m,500,2.0,0.5,0.1,0.01,4,30,high,poc,0.0512199822967341,0,1,1,2,1.3455331563006745
5m,500,1.0,0.5,0.1,0.01,6,40,low,poc,0.0167564828888581,0,1,0,1,1.3342314955552477
5m,500,1.0,0.25,0.1,0.01,6,40,low,poc,0.0167564828888581,0,1,0,1,1.3342314955552477
5m,500,1.0,1.0,0.1,0.01,6,40,low,poc,0.0167564828888581,0,1,0,1,1.3342314955552477
15m,500,0.5,0.5,0.1,0.01,6,40,low,poc,0.0161502908540216,0,2,1,3,1.3281695752068825
15m,500,1.0,0.25,0.1,0.005,6,40,low,wa,0.0068972292410511,2,1,3,6,1.318972292410511
15m,500,2.0,0.25,0.1,0.005,6,30,low,wa,0.0067705363022556,2,1,3,6,1.317705363022556
5m,500,1.0,1.0,0.1,0.01,6,30,high,poc,0.0149722186877041,0,1,0,1,1.3163888535437076
5m,500,1.0,0.5,0.1,0.01,6,30,high,poc,0.0149722186877041,0,1,0,1,1.3163888535437076
15m,500,0.5,1.0,0.1,0.01,2,40,low,poc,0.0148747123497828,0,1,0,1,1.315413790164495
15m,500,0.5,1.0,0.1,0.005,2,30,low,poc,0.0148747123497828,0,1,0,1,1.315413790164495
15m,500,0.5,1.0,0.1,0.01,2,40,high,poc,0.0148747123497828,0,1,0,1,1.315413790164495
15m,500,0.5,1.0,0.1,0.005,2,40,low,poc,0.0148747123497827,0,1,0,1,1.3154137901644938
15m,500,0.5,1.0,0.1,0.01,2,30,low,poc,0.0148747123497826,0,1,0,1,1.315413790164493
15m,500,0.5,1.0,0.1,0.01,2,30,high,poc,0.0148747123497826,0,1,0,1,1.315413790164493
5m,500,1.0,1.0,0.1,0.005,5,30,high,wa,0.0137026085398186,0,1,0,1,1.3036927520648527
5m,500,1.0,0.5,0.1,0.005,5,30,high,wa,0.0137026085398186,0,1,0,1,1.3036927520648527
5m,500,1.0,1.0,0.1,0.005,5,40,high,wa,0.0137026085398186,0,1,0,1,1.3036927520648527
5m,500,1.0,0.25,0.1,0.005,5,30,high,wa,0.0137026085398186,0,1,0,1,1.3036927520648527
5m,500,1.0,0.25,0.1,0.005,5,40,high,wa,0.0137026085398186,0,1,0,1,1.3036927520648527
5m,500,1.0,0.5,0.1,0.005,5,40,high,wa,0.0137026085398186,0,1,0,1,1.3036927520648527
15m,500,1.0,1.0,0.1,0.01,3,30,low,wa,0.0116777874999321,2,1,1,4,1.2834445416659876
15m,500,1.0,1.0,0.1,0.01,3,40,low,wa,0.011677787499932,2,1,1,4,1.2834445416659863
15m,500,0.5,1.0,0.1,0.005,3,30,high,wa,-0.0054293891328462,3,1,1,5,1.2790394420048714
15m,500,0.5,1.0,0.1,0.005,3,40,high,wa,-0.0054293891328464,3,1,1,5,1.2790394420048694
15m,500,2.0,0.5,0.1,0.01,6,40,high,wa,0.0108171069371147,2,1,2,5,1.2748377360378136
15m,500,2.0,0.5,0.1,0.01,6,30,high,wa,0.0108171069371146,2,1,2,5,1.2748377360378127
15m,500,2.0,0.5,0.1,0.01,6,30,low,poc,0.0435651305305503,0,1,2,3,1.2689846386388364
15m,500,2.0,0.5,0.1,0.01,6,40,low,poc,0.0435651305305501,0,1,2,3,1.2689846386388344
15m,500,1.0,0.25,0.1,0.01,6,30,high,poc,0.0182136252774692,1,1,3,5,1.2654695861080254
15m,500,1.0,0.25,0.1,0.01,6,40,high,poc,0.0182136252774691,1,1,3,5,1.2654695861080243
15m,500,0.5,0.25,0.1,0.01,3,40,low,wa,0.0095162182763506,2,1,1,4,1.2618288494301726
15m,500,1.0,0.25,0.1,0.005,4,40,low,poc,0.0261079087615172,1,1,1,3,1.261079087615172
15m,500,0.5,0.5,0.1,0.01,5,30,high,wa,0.0092799089726918,0,1,0,1,1.2594657563935847
15m,500,0.5,0.5,0.1,0.01,5,30,high,poc,0.0092799089726918,0,1,0,1,1.2594657563935847
15m,500,0.5,1.0,0.1,0.01,5,40,high,wa,0.0092799089726918,0,1,0,1,1.2594657563935847
15m,500,0.5,0.5,0.1,0.01,5,40,high,wa,0.0092799089726918,0,1,0,1,1.2594657563935847
15m,500,0.5,1.0,0.1,0.01,5,30,high,poc,0.0092799089726918,0,1,0,1,1.2594657563935847
15m,500,0.5,1.0,0.1,0.01,5,30,high,wa,0.0092799089726918,0,1,0,1,1.2594657563935847
15m,500,0.5,1.0,0.1,0.01,5,40,high,poc,0.0092799089726917,0,1,0,1,1.2594657563935836
15m,500,0.5,0.5,0.1,0.01,5,40,high,poc,0.0092799089726917,0,1,0,1,1.2594657563935836
15m,500,1.0,0.25,0.1,0.01,6,30,high,wa,0.0087001135111299,2,1,2,5,1.2536678017779657
15m,500,1.0,0.25,0.1,0.01,6,40,high,wa,0.0087001135111298,2,1,2,5,1.2536678017779648
5m,500,0.5,0.25,0.1,0.01,6,40,low,poc,0.008378241444429,0,1,0,1,1.2504490811109568
5m,500,0.5,0.5,0.1,0.01,6,40,low,poc,0.008378241444429,0,1,0,1,1.2504490811109568
5m,500,0.5,1.0,0.1,0.01,6,40,low,poc,0.008378241444429,0,1,0,1,1.2504490811109568
5m,500,0.5,1.0,0.1,0.01,6,30,high,poc,0.007486109343852,0,1,0,1,1.2415277601051866
5m,500,0.5,0.5,0.1,0.01,6,30,high,poc,0.007486109343852,0,1,0,1,1.2415277601051866
5m,500,0.5,0.25,0.1,0.01,6,30,high,poc,0.007486109343852,0,1,0,1,1.2415277601051866
5m,500,0.5,1.0,0.1,0.005,5,40,high,wa,0.0068513042699091,0,1,0,1,1.2351797093657575
5m,500,0.5,0.25,0.1,0.005,5,30,high,wa,0.0068513042699091,0,1,0,1,1.2351797093657575
5m,500,0.5,1.0,0.1,0.005,5,30,high,wa,0.0068513042699091,0,1,0,1,1.2351797093657575
5m,500,0.5,0.25,0.1,0.005,5,40,high,wa,0.0068513042699091,0,1,0,1,1.2351797093657575
5m,500,0.5,0.5,0.1,0.005,5,30,high,wa,0.0068513042699091,0,1,0,1,1.2351797093657575
5m,500,0.5,0.5,0.1,0.005,5,40,high,wa,0.0068513042699091,0,1,0,1,1.2351797093657575
15m,500,2.0,0.5,0.1,0.005,3,30,low,poc,0.0313643359753896,0,1,3,4,1.2303100264205626
15m,500,2.0,0.5,0.1,0.005,3,40,low,poc,0.0313643359753896,0,1,3,4,1.2303100264205626
5m,500,2.0,0.25,0.1,0.005,5,30,low,wa,0.0228998938343767,1,1,1,3,1.228998938343767
5m,500,2.0,0.25,0.1,0.005,5,40,low,wa,0.0228998938343767,1,1,1,3,1.228998938343767
15m,500,1.0,0.5,0.1,0.005,4,40,low,poc,0.0214679542751713,1,1,1,3,1.214679542751713
15m,500,2.0,1.0,0.1,0.01,6,40,high,poc,0.0115549576139938,1,1,3,5,1.1988829094732714
15m,500,2.0,1.0,0.1,0.01,6,30,high,poc,0.0115549576139937,1,1,3,5,1.1988829094732705
5m,500,2.0,0.5,0.1,0.005,5,30,low,wa,0.0195011185794011,1,1,1,3,1.1950111857940109
5m,500,2.0,0.5,0.1,0.005,5,40,low,wa,0.0195011185794011,1,1,1,3,1.1950111857940109
15m,500,0.5,0.25,0.1,0.005,3,40,low,poc,0.0021991759660571,0,2,2,4,1.1886584263272375
15m,500,0.5,0.25,0.1,0.01,6,30,high,wa,0.0002456095184891,2,1,2,5,1.1691227618515576
15m,500,0.5,0.25,0.1,0.01,6,40,high,wa,0.0002456095184889,2,1,2,5,1.1691227618515556
15m,500,0.5,0.25,0.1,0.01,3,30,low,poc,-0.0003323167591967,2,1,1,4,1.1633434990746996
15m,500,2.0,1.0,0.1,0.005,6,40,high,poc,-0.0044366648986019,1,1,4,6,1.155633351013981
15m,500,2.0,1.0,0.1,0.01,5,40,low,poc,0.0153517383702772,1,1,1,3,1.153517383702772
15m,500,2.0,1.0,0.1,0.01,5,30,low,poc,0.0153517383702771,1,1,1,3,1.153517383702771
15m,500,1.0,0.25,0.1,0.01,5,40,low,poc,0.0143208734059261,1,1,1,3,1.143208734059261
15m,500,2.0,1.0,0.1,0.005,6,40,low,poc,-0.0061483639285148,1,1,4,6,1.138516360714852
15m,500,0.5,0.5,0.1,0.005,3,30,low,poc,-0.0038023590489781,0,2,2,4,1.1286430761768855
5m,500,2.0,1.0,0.1,0.005,5,40,low,wa,0.01270356806945,1,1,1,3,1.1270356806945
5m,500,2.0,1.0,0.1,0.005,5,30,low,wa,0.01270356806945,1,1,1,3,1.1270356806945
15m,500,2.0,0.25,0.1,0.005,4,40,high,poc,0.0284755139232401,0,1,1,2,1.1180884725657343
15m,500,0.5,0.25,0.1,0.01,6,40,high,poc,0.0028887394034985,1,1,3,5,1.1122207273683182
15m,500,1.0,0.5,0.1,0.01,5,40,low,poc,0.0100819288664684,1,1,1,3,1.100819288664684
5m,500,1.0,0.25,0.1,0.005,5,30,low,wa,0.0097505592897004,1,1,1,3,1.097505592897004
5m,500,1.0,0.25,0.1,0.005,5,40,low,wa,0.0097505592897004,1,1,1,3,1.097505592897004
15m,500,2.0,1.0,0.1,0.01,6,30,high,wa,-0.0069173060282177,2,1,2,5,1.0974936063844898
15m,500,2.0,1.0,0.1,0.01,6,40,high,wa,-0.0069173060282178,2,1,2,5,1.097493606384489
15m,500,2.0,1.0,0.1,0.01,6,40,low,poc,0.0258307175652176,0,1,2,3,1.0916405089855092
15m,500,2.0,1.0,0.1,0.01,6,30,low,poc,0.0258307175652175,0,1,2,3,1.0916405089855084
15m,500,1.0,0.25,0.1,0.01,4,30,high,poc,0.025609991148367,0,1,1,2,1.0894332448170032
15m,500,1.0,0.25,0.1,0.01,3,30,high,poc,0.025609991148367,0,1,1,2,1.0894332448170032
15m,500,0.5,0.5,0.1,0.01,3,30,low,poc,-0.0080192825711624,2,1,1,4,1.0864738409550427
15m,500,2.0,0.5,0.1,0.005,4,40,high,poc,0.0238355594368941,0,1,1,2,1.0716889277022743
5m,500,1.0,0.5,0.1,0.005,5,40,low,wa,0.0063517840347249,1,1,1,3,1.063517840347249
5m,500,1.0,0.5,0.1,0.005,5,30,low,wa,0.0063517840347248,1,1,1,3,1.063517840347248
15m,500,1.0,0.25,0.1,0.01,6,30,low,poc,0.0217825652652751,0,1,2,3,1.0511589859860844
15m,500,0.5,0.25,0.1,0.01,5,40,low,poc,0.0050409644332342,1,1,1,3,1.050409644332342
15m,500,1.0,0.5,0.1,0.01,4,30,high,poc,0.0214705575971687,0,1,1,2,1.0480389093050202
15m,500,1.0,0.5,0.1,0.01,3,30,high,poc,0.0214705575971687,0,1,1,2,1.0480389093050202
5m,500,0.5,0.25,0.1,0.005,5,40,low,poc,0.0031758920173626,1,1,1,3,1.031758920173626
5m,500,0.5,0.25,0.1,0.005,5,40,low,wa,0.0031758920173625,1,1,1,3,1.031758920173625
5m,500,0.5,0.25,0.1,0.005,5,30,low,wa,0.0031758920173625,1,1,1,3,1.031758920173625
15m,500,0.5,0.25,0.1,0.005,4,30,low,poc,0.0015929431607261,1,1,1,3,1.015929431607261
15m,500,0.5,0.5,0.1,0.01,5,40,low,poc,0.0008020198937766,1,1,1,3,1.008020198937766
5m,500,1.0,1.0,0.1,0.005,5,40,low,poc,0.0004457664752259,1,1,1,3,1.004457664752259
15m,500,0.5,0.25,0.1,0.005,2,30,high,poc,-8.270712212217826e-05,1,1,1,3,0.9991729287787784
15m,500,0.5,0.25,0.1,0.005,2,40,high,poc,-8.270712212221816e-05,1,1,1,3,0.9991729287787778
5m,500,0.5,0.5,0.1,0.005,5,40,low,poc,-0.0002228832376128,1,1,1,3,0.997771167623872
5m,500,1.0,1.0,0.1,0.005,5,40,low,wa,-0.0004457664752261,1,1,1,3,0.995542335247739
5m,500,1.0,1.0,0.1,0.005,5,30,low,wa,-0.0004457664752262,1,1,1,3,0.995542335247738
15m,500,0.5,0.25,0.1,0.005,3,30,high,poc,-0.0088620951596663,1,1,3,5,0.9947123817366704
15m,500,2.0,1.0,0.1,0.005,4,30,high,poc,0.0145556504642024,0,1,1,2,0.9788898379753572
15m,500,2.0,1.0,0.1,0.005,4,40,high,poc,0.0145556504642023,0,1,1,2,0.9788898379753564
15m,500,1.0,0.25,0.1,0.005,4,30,high,poc,0.0144203843941852,0,1,1,2,0.9775371772751852
15m,500,1.0,0.5,0.1,0.01,6,30,low,poc,0.0129153587826087,0,1,2,3,0.9624869211594204
15m,500,1.0,0.25,0.1,0.005,5,40,low,poc,0.0125547026694985,0,1,1,2,0.9588803600283184
15m,500,0.5,0.25,0.1,0.01,4,40,low,poc,-0.0045712612986541,1,1,2,4,0.9542873870134588
15m,500,0.5,0.25,0.1,0.01,4,30,low,poc,-0.0045712612986542,1,1,2,4,0.9542873870134578
15m,500,1.0,0.25,0.1,0.005,4,40,high,poc,0.0119177797184472,0,1,1,2,0.9525111305178052
15m,500,0.5,0.5,0.1,0.005,4,30,low,poc,-0.0060940226512397,1,1,1,3,0.939059773487603
15m,500,1.0,0.5,0.1,0.005,4,30,high,poc,0.010280950842987,0,1,1,2,0.9361428417632032
15m,500,2.0,1.0,0.1,0.005,3,30,low,poc,0.0012329454550524,0,1,3,4,0.9289961212171908
15m,500,2.0,1.0,0.1,0.005,3,40,low,poc,0.0012329454550524,0,1,3,4,0.9289961212171908
15m,500,0.5,0.5,0.1,0.005,2,30,high,poc,-0.0075200632970135,1,1,1,3,0.924799367029865
15m,500,0.5,0.5,0.1,0.005,2,40,high,poc,-0.0075200632970135,1,1,1,3,0.924799367029865
15m,500,1.0,0.25,0.1,0.005,5,40,high,poc,0.0084327708216292,0,1,1,2,0.9176610415496254
15m,500,1.0,0.5,0.1,0.005,5,40,low,poc,0.0079147481831527,0,1,1,2,0.9124808151648603
15m,500,0.5,0.25,0.1,0.01,6,30,low,poc,0.0064576793913044,0,1,2,3,0.8979101272463774
15m,500,0.5,0.25,0.1,0.005,4,30,high,poc,0.0051404754214935,0,1,1,2,0.8847380875482683
15m,500,2.0,0.25,0.1,0.005,6,30,high,wa,-0.0117940976122752,3,0,3,6,0.882059023877248
15m,500,2.0,0.25,0.1,0.005,6,40,high,wa,-0.0117940976122752,3,0,3,6,0.882059023877248
15m,500,0.5,0.25,0.1,0.005,5,40,low,poc,0.0039573740915764,0,1,1,2,0.8729070742490973
15m,500,0.5,0.25,0.1,0.005,4,40,high,poc,0.0036389126160507,0,1,1,2,0.8697224594938403
15m,500,2.0,0.25,0.1,0.005,6,40,low,wa,-0.0145960922037546,2,0,4,6,0.854039077962454
15m,500,0.5,0.25,0.1,0.005,5,40,high,poc,0.0018964081676416,0,1,1,2,0.8522974150097493
15m,500,0.5,0.25,0.1,0.01,3,40,high,poc,0.0008415109275051,0,1,1,2,0.8417484426083843
15m,500,0.5,0.25,0.1,0.01,4,40,high,poc,0.0008415109275051,0,1,1,2,0.8417484426083843
15m,500,0.5,0.5,0.1,0.01,4,40,low,poc,-0.0164971716500776,1,1,2,4,0.835028283499224
15m,500,0.5,0.5,0.1,0.01,4,30,low,poc,-0.0164971716500776,1,1,2,4,0.835028283499224
15m,500,0.5,0.5,0.1,0.005,5,40,low,poc,-0.0006825803947693,0,1,1,2,0.8265075293856403
15m,500,0.5,0.5,0.1,0.01,6,30,low,poc,-0.0024095270913618,0,1,2,3,0.8092380624197153
15m,500,0.5,0.25,0.1,0.005,3,30,low,poc,-0.0117206874929804,0,1,3,4,0.7994597917368627
15m,500,0.5,0.5,0.1,0.01,3,40,high,poc,-0.006595845247386,0,1,1,2,0.7673748808594734
15m,500,0.5,0.5,0.1,0.01,3,30,high,poc,-0.006595845247386,0,1,1,2,0.7673748808594734
