period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
15m,500,2.0,1.0,0.1,0.01,5,30,low,poc,0.0890652576824505,0,1,1,2,2.390652576824505
15m,500,2.0,1.0,0.1,0.01,6,30,low,poc,0.0890652576824505,0,1,1,2,2.390652576824505
15m,500,0.5,0.5,0.1,0.005,5,30,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.25,0.1,0.005,6,40,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.5,0.1,0.005,6,40,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.25,0.1,0.005,5,30,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.25,0.1,0.005,5,40,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.25,0.1,0.005,6,30,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,1.0,0.1,0.005,6,40,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.5,0.1,0.005,5,40,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,1.0,0.1,0.005,5,30,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,0.5,0.1,0.005,6,30,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,1.0,0.1,0.005,5,40,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,0.5,1.0,0.1,0.005,6,30,avgHL,wa,0.038563587597457,0,2,0,2,2.38563587597457
15m,500,2.0,1.0,0.1,0.01,2,30,avgHL,poc,0.0383749892639353,1,1,0,2,2.383749892639353
15m,500,2.0,1.0,0.1,0.01,2,40,avgHL,poc,0.0383749892639353,1,1,0,2,2.383749892639353
15m,500,0.5,0.5,0.1,0.01,5,40,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,0.5,0.1,0.01,6,40,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,0.5,0.1,0.01,6,30,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,1.0,0.1,0.01,6,40,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,0.25,0.1,0.01,6,40,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,1.0,0.1,0.01,5,40,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,0.5,0.1,0.01,5,30,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,1.0,0.1,0.01,5,30,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,0.25,0.1,0.01,5,40,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,1.0,0.1,0.01,6,30,low,poc,0.0336888344452584,0,2,0,2,2.336888344452584
15m,500,0.5,1.0,0.1,0.01,6,30,high,poc,0.0334793099532351,0,2,0,2,2.334793099532351
15m,500,0.5,0.5,0.1,0.01,6,40,high,poc,0.0334793099532351,0,2,0,2,2.334793099532351
15m,500,0.5,1.0,0.1,0.01,6,40,high,poc,0.0334793099532351,0,2,0,2,2.334793099532351
15m,500,0.5,0.5,0.1,0.01,6,30,high,poc,0.0334793099532351,0,2,0,2,2.334793099532351
15m,500,0.5,0.25,0.1,0.01,6,40,high,poc,0.0334793099532351,0,2,0,2,2.334793099532351
15m,500,0.5,0.25,0.1,0.01,6,30,high,poc,0.0334793099532351,0,2,0,2,2.334793099532351
15m,500,0.5,1.0,0.1,0.01,5,40,high,poc,0.033190924089694,0,2,0,2,2.33190924089694
15m,500,0.5,0.25,0.1,0.01,5,40,high,poc,0.033190924089694,0,2,0,2,2.33190924089694
15m,500,0.5,0.5,0.1,0.01,5,40,high,poc,0.033190924089694,0,2,0,2,2.33190924089694
15m,500,0.5,0.5,0.1,0.01,2,40,high,wa,0.0326372471762544,1,1,0,2,2.326372471762544
15m,500,0.5,1.0,0.1,0.01,2,40,high,wa,0.0326372471762544,1,1,0,2,2.326372471762544
15m,500,0.5,0.5,0.1,0.01,2,30,high,wa,0.0326372471762544,1,1,0,2,2.326372471762544
15m,500,0.5,0.25,0.1,0.01,2,30,high,wa,0.0326372471762544,1,1,0,2,2.326372471762544
15m,500,0.5,1.0,0.1,0.01,2,30,high,wa,0.0326372471762544,1,1,0,2,2.326372471762544
15m,500,0.5,0.5,0.1,0.005,6,40,low,poc,0.0320001615166972,0,2,0,2,2.320001615166972
15m,500,0.5,1.0,0.1,0.005,6,40,low,poc,0.0320001615166972,0,2,0,2,2.320001615166972
15m,500,0.5,0.5,0.1,0.005,6,30,low,poc,0.0320001615166971,0,2,0,2,2.320001615166971
15m,500,0.5,1.0,0.1,0.005,6,30,low,poc,0.0320001615166971,0,2,0,2,2.320001615166971
15m,500,0.5,0.25,0.1,0.005,6,30,low,poc,0.0320001615166971,0,2,0,2,2.320001615166971
15m,500,0.5,1.0,0.1,0.005,5,30,high,poc,0.0315463898871539,0,2,0,2,2.3154638988715393
15m,500,0.5,0.5,0.1,0.005,6,30,high,poc,0.0315463898871539,0,2,0,2,2.3154638988715393
15m,500,0.5,0.5,0.1,0.005,5,30,high,poc,0.0315463898871539,0,2,0,2,2.3154638988715393
15m,500,0.5,1.0,0.1,0.005,6,30,high,poc,0.0315463898871539,0,2,0,2,2.3154638988715393
15m,500,0.5,0.5,0.1,0.005,6,40,high,poc,0.0315463898871538,0,2,0,2,2.315463898871538
15m,500,0.5,1.0,0.1,0.005,6,40,high,poc,0.0315463898871538,0,2,0,2,2.315463898871538
15m,500,0.5,1.0,0.1,0.005,5,40,high,poc,0.0315463898871538,0,2,0,2,2.315463898871538
15m,500,0.5,0.5,0.1,0.005,5,40,high,poc,0.0315463898871538,0,2,0,2,2.315463898871538
5m,500,2.0,1.0,0.1,0.01,5,40,low,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.005,5,40,avgHL,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.01,5,40,avgHL,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.01,4,40,low,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.005,4,40,low,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.005,6,40,avgHL,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.01,6,40,low,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.01,6,40,avgHL,wa,0.0805128205128205,0,1,0,1,2.305128205128205
5m,500,2.0,1.0,0.1,0.01,5,30,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,5,40,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,5,30,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,6,30,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,4,30,low,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,6,30,low,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,5,40,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,6,30,avgHL,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,5,30,avgHL,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,4,40,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,4,40,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,6,40,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,4,30,low,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,5,30,low,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,6,40,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,6,40,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,6,30,avgHL,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,5,30,avgHL,wa,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,6,30,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,5,40,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.01,4,30,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,4,30,low,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,6,30,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
5m,500,2.0,1.0,0.1,0.005,5,30,avgHL,poc,0.0805128205128204,0,1,0,1,2.305128205128204
15m,500,2.0,0.5,0.1,0.005,5,40,avgHL,poc,0.0237053616848102,1,1,0,2,2.237053616848102
15m,500,2.0,1.0,0.1,0.005,5,40,avgHL,poc,0.0237053616848102,1,1,0,2,2.237053616848102
15m,500,2.0,0.5,0.1,0.005,6,40,avgHL,poc,0.0237053616848102,1,1,0,2,2.237053616848102
15m,500,2.0,1.0,0.1,0.005,6,40,avgHL,poc,0.0237053616848102,1,1,0,2,2.237053616848102
15m,500,2.0,0.25,0.1,0.005,6,30,avgHL,poc,0.0237053616848101,1,1,0,2,2.237053616848101
15m,500,2.0,0.5,0.1,0.005,6,30,avgHL,poc,0.0237053616848101,1,1,0,2,2.237053616848101
15m,500,2.0,1.0,0.1,0.005,6,30,avgHL,poc,0.0237053616848101,1,1,0,2,2.237053616848101
15m,500,2.0,0.25,0.1,0.005,5,30,avgHL,poc,0.0237053616848101,1,1,0,2,2.237053616848101
15m,500,2.0,0.5,0.1,0.005,5,30,avgHL,poc,0.0237053616848101,1,1,0,2,2.237053616848101
15m,500,2.0,1.0,0.1,0.005,5,30,avgHL,poc,0.0237053616848101,1,1,0,2,2.237053616848101
15m,500,1.0,1.0,0.1,0.01,2,30,avgHL,poc,0.0191874946319676,1,1,0,2,2.1918749463196763
15m,500,1.0,1.0,0.1,0.01,2,40,avgHL,poc,0.0191874946319676,1,1,0,2,2.1918749463196763
15m,500,1.0,0.25,0.1,0.005,2,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.01,3,30,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.01,3,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.01,3,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.01,3,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.01,3,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,3,30,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,3,40,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.01,3,40,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,3,40,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.01,3,40,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,3,30,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,3,30,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.01,3,30,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,3,40,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,3,40,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,3,30,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,3,30,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,3,40,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.01,3,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.01,3,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,2,30,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,2,40,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,4,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,2,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,2,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,2,40,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,2,30,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,2,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,2,40,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,4,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,4,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,4,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,2,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,4,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,4,30,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,2,30,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.25,0.1,0.005,2,40,avgHL,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,1.0,0.1,0.005,2,30,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,2,30,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,2,40,low,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.005,2,40,high,wa,0.0652744943525085,0,1,0,1,2.152744943525085
15m,500,1.0,0.5,0.1,0.01,6,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,0.25,0.1,0.01,6,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,0.5,0.1,0.01,4,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,0.5,0.1,0.01,5,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,0.25,0.1,0.01,5,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,1.0,0.1,0.01,5,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,1.0,0.1,0.01,4,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,0.25,0.1,0.01,4,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,1.0,0.1,0.01,6,40,avgHL,poc,0.0152300266995276,1,1,0,2,2.152300266995276
15m,500,1.0,0.5,0.1,0.01,4,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,1.0,0.1,0.01,6,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,1.0,0.1,0.01,4,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,0.5,0.1,0.01,6,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,0.5,0.1,0.01,5,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,1.0,0.1,0.005,3,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,0.5,0.1,0.005,3,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,1.0,0.1,0.01,5,30,avgHL,poc,0.0152300266995274,1,1,0,2,2.152300266995274
15m,500,1.0,1.0,0.1,0.005,6,30,avgHL,poc,0.0118526808424051,1,1,0,2,2.118526808424051
15m,500,1.0,0.5,0.1,0.005,6,30,avgHL,poc,0.0118526808424051,1,1,0,2,2.118526808424051
15m,500,1.0,1.0,0.1,0.005,5,30,avgHL,poc,0.0118526808424051,1,1,0,2,2.118526808424051
15m,500,1.0,0.25,0.1,0.005,6,30,avgHL,poc,0.0118526808424051,1,1,0,2,2.118526808424051
15m,500,1.0,0.5,0.1,0.005,5,30,avgHL,poc,0.0118526808424051,1,1,0,2,2.118526808424051
15m,500,1.0,0.25,0.1,0.005,5,30,avgHL,poc,0.0118526808424051,1,1,0,2,2.118526808424051
15m,500,1.0,1.0,0.1,0.005,5,40,avgHL,poc,0.011852680842405,1,1,0,2,2.11852680842405
15m,500,1.0,1.0,0.1,0.005,6,40,avgHL,poc,0.011852680842405,1,1,0,2,2.11852680842405
15m,500,1.0,0.5,0.1,0.005,5,40,avgHL,poc,0.011852680842405,1,1,0,2,2.11852680842405
15m,500,1.0,0.5,0.1,0.005,6,40,avgHL,poc,0.011852680842405,1,1,0,2,2.11852680842405
15m,500,1.0,0.25,0.1,0.01,4,30,avgHL,wa,0.0614669876776266,0,1,1,2,2.114669876776266
15m,500,1.0,0.25,0.1,0.01,4,40,avgHL,wa,0.0614669876776266,0,1,1,2,2.114669876776266
15m,500,1.0,0.25,0.1,0.01,5,30,avgHL,wa,0.0614669876776266,0,1,1,2,2.114669876776266
15m,500,1.0,0.25,0.1,0.01,6,30,avgHL,wa,0.0614669876776266,0,1,1,2,2.114669876776266
15m,500,1.0,0.25,0.1,0.01,6,40,avgHL,wa,0.0614669876776266,0,1,1,2,2.114669876776266
15m,500,1.0,0.25,0.1,0.01,5,40,avgHL,wa,0.0614669876776266,0,1,1,2,2.114669876776266
15m,500,1.0,0.25,0.1,0.01,2,30,avgHL,wa,0.0604776206945165,0,1,1,2,2.104776206945165
15m,500,1.0,0.25,0.1,0.01,2,40,avgHL,wa,0.0604776206945165,0,1,1,2,2.104776206945165
15m,500,1.0,0.25,0.1,0.01,3,40,low,wa,0.0602965036741035,0,1,1,2,2.102965036741035
15m,500,1.0,0.25,0.1,0.01,3,30,low,wa,0.0602965036741035,0,1,1,2,2.102965036741035
15m,500,0.5,1.0,0.1,0.01,2,40,avgHL,poc,0.0095937473159839,1,1,0,2,2.095937473159839
15m,500,0.5,1.0,0.1,0.01,2,30,avgHL,poc,0.0095937473159839,1,1,0,2,2.095937473159839
15m,500,1.0,0.5,0.1,0.01,6,40,avgHL,wa,0.0576594810027447,0,1,1,2,2.076594810027447
15m,500,1.0,0.5,0.1,0.01,4,40,avgHL,wa,0.0576594810027447,0,1,1,2,2.076594810027447
15m,500,1.0,0.5,0.1,0.01,4,30,avgHL,wa,0.0576594810027447,0,1,1,2,2.076594810027447
15m,500,1.0,0.5,0.1,0.01,6,30,avgHL,wa,0.0576594810027447,0,1,1,2,2.076594810027447
15m,500,1.0,0.5,0.1,0.01,5,40,avgHL,wa,0.0576594810027447,0,1,1,2,2.076594810027447
15m,500,1.0,0.5,0.1,0.01,5,30,avgHL,wa,0.0576594810027447,0,1,1,2,2.076594810027447
15m,500,0.5,1.0,0.1,0.01,6,30,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.5,0.1,0.01,6,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.25,0.1,0.01,6,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.25,0.1,0.01,4,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,1.0,0.1,0.01,5,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.5,0.1,0.01,5,30,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,1.0,0.1,0.01,4,30,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.5,0.1,0.01,4,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,1.0,0.1,0.01,5,30,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.5,0.1,0.01,6,30,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.25,0.1,0.01,5,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,1.0,0.1,0.01,4,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.5,0.1,0.01,5,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,1.0,0.1,0.01,6,40,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,0.5,0.1,0.01,4,30,avgHL,poc,0.0076150133497639,1,1,0,2,2.076150133497639
15m,500,0.5,1.0,0.1,0.005,3,40,avgHL,poc,0.0076150133497638,1,1,0,2,2.076150133497638
15m,500,0.5,1.0,0.1,0.005,3,30,avgHL,poc,0.0076150133497638,1,1,0,2,2.076150133497638
15m,500,0.5,0.5,0.1,0.005,3,30,avgHL,poc,0.0076150133497638,1,1,0,2,2.076150133497638
15m,500,0.5,1.0,0.1,0.005,6,40,avgHL,poc,0.0059263404212027,1,1,0,2,2.059263404212027
15m,500,0.5,0.5,0.1,0.005,5,40,avgHL,poc,0.0059263404212027,1,1,0,2,2.059263404212027
15m,500,0.5,1.0,0.1,0.005,5,40,avgHL,poc,0.0059263404212027,1,1,0,2,2.059263404212027
15m,500,0.5,0.5,0.1,0.005,6,40,avgHL,poc,0.0059263404212027,1,1,0,2,2.059263404212027
15m,500,0.5,1.0,0.1,0.005,6,30,avgHL,poc,0.0059263404212026,1,1,0,2,2.059263404212026
15m,500,0.5,0.25,0.1,0.005,5,30,avgHL,poc,0.0059263404212026,1,1,0,2,2.059263404212026
15m,500,0.5,1.0,0.1,0.005,5,30,avgHL,poc,0.0059263404212026,1,1,0,2,2.059263404212026
15m,500,0.5,0.5,0.1,0.005,5,30,avgHL,poc,0.0059263404212026,1,1,0,2,2.059263404212026
15m,500,0.5,0.5,0.1,0.005,6,30,avgHL,poc,0.0059263404212026,1,1,0,2,2.059263404212026
15m,500,0.5,0.25,0.1,0.005,6,30,avgHL,poc,0.0059263404212026,1,1,0,2,2.059263404212026
15m,500,1.0,0.5,0.1,0.01,2,40,avgHL,wa,0.0556807470365248,0,1,1,2,2.056807470365248
15m,500,1.0,0.5,0.1,0.01,2,30,avgHL,wa,0.0556807470365246,0,1,1,2,2.056807470365246
15m,500,1.0,0.5,0.1,0.01,3,30,low,wa,0.0553185129956986,0,1,1,2,2.053185129956986
15m,500,1.0,0.5,0.1,0.01,3,40,low,wa,0.0553185129956985,0,1,1,2,2.0531851299569848
15m,500,1.0,0.5,0.1,0.005,4,30,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.01,4,30,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.5,0.1,0.005,4,40,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.5,0.1,0.01,4,30,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.005,4,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.005,4,30,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.5,0.1,0.01,4,40,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.01,4,30,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.01,4,40,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.005,4,30,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.5,0.1,0.005,4,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.005,4,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.01,4,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.5,0.1,0.005,5,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.005,4,40,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.005,4,40,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,1.0,0.1,0.005,5,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.5,0.1,0.01,4,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.01,4,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.005,5,40,low,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.01,4,40,high,poc,0.052147642190989,0,1,0,1,2.02147642190989
15m,500,1.0,0.25,0.1,0.005,4,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,1.0,0.1,0.01,4,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,0.5,0.1,0.005,4,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,0.5,0.1,0.01,4,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,0.25,0.1,0.005,5,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,1.0,0.1,0.005,4,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,1.0,0.1,0.005,5,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,0.25,0.1,0.01,4,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
15m,500,1.0,0.5,0.1,0.005,5,30,low,poc,0.0521476421909889,0,1,0,1,2.021476421909889
