period,limit,tp_natr_coef,sl_natr_coef,cumulative_threshold,change_threshold,tolerance,num_bin,price_index,strategy,profit,expired,# win,# lose,amount_trades,performance
15m,500,2.0,0.25,0.1,0.005,6,30,low,wa,-0.0141391892723349,1,0,3,4,0.858608107276651
15m,500,1.0,1.0,0.1,0.005,4,40,low,poc,-0.0227912740538125,0,1,2,3,0.8554205927952083
15m,500,2.0,0.25,0.1,0.005,5,40,high,poc,-0.0148411463621026,0,0,4,4,0.851588536378974
15m,500,1.0,0.25,0.1,0.005,5,30,low,poc,-0.0174817549045105,0,0,4,4,0.8251824509548951
15m,500,2.0,0.25,0.1,0.005,5,30,low,poc,-0.0174817549045105,0,0,4,4,0.8251824509548951
15m,500,0.5,0.25,0.1,0.005,6,40,low,poc,-0.0174817549045106,0,0,4,4,0.825182450954894
15m,500,1.0,0.25,0.1,0.005,6,40,low,poc,-0.0174817549045106,0,0,4,4,0.825182450954894
15m,500,2.0,0.25,0.1,0.005,6,30,low,poc,-0.0174817549045106,0,0,4,4,0.825182450954894
15m,500,1.0,0.25,0.1,0.005,6,30,low,poc,-0.0174817549045106,0,0,4,4,0.825182450954894
15m,500,2.0,0.25,0.1,0.005,6,40,low,poc,-0.0174817549045106,0,0,4,4,0.825182450954894
15m,500,1.0,0.25,0.1,0.005,5,40,low,poc,-0.0174817549045107,0,0,4,4,0.825182450954893
15m,500,0.5,0.25,0.1,0.005,5,40,low,poc,-0.0174817549045107,0,0,4,4,0.825182450954893
15m,500,2.0,0.25,0.1,0.005,5,40,low,poc,-0.0174817549045107,0,0,4,4,0.825182450954893
15m,500,2.0,0.5,0.1,0.005,6,30,high,poc,-0.0233981967149003,1,0,3,4,0.766018032850997
15m,500,1.0,0.5,0.1,0.005,6,30,high,poc,-0.0233981967149003,1,0,3,4,0.766018032850997
15m,500,1.0,0.5,0.1,0.005,6,40,high,poc,-0.0233981967149004,1,0,3,4,0.766018032850996
15m,500,2.0,0.5,0.1,0.005,6,40,high,poc,-0.0233981967149004,1,0,3,4,0.766018032850996
15m,500,1.0,0.5,0.1,0.005,5,30,low,wa,-0.0282783785446699,1,0,3,4,0.717216214553301
15m,500,2.0,0.5,0.1,0.005,5,30,low,wa,-0.0282783785446699,1,0,3,4,0.717216214553301
15m,500,2.0,0.5,0.1,0.005,6,30,low,wa,-0.02827837854467,1,0,3,4,0.7172162145533
15m,500,1.0,0.5,0.1,0.005,6,30,low,wa,-0.02827837854467,1,0,3,4,0.7172162145533
15m,500,2.0,0.5,0.1,0.005,5,40,low,wa,-0.0282783785446702,1,0,3,4,0.717216214553298
15m,500,1.0,0.5,0.1,0.005,5,40,low,wa,-0.0282783785446702,1,0,3,4,0.717216214553298
15m,500,2.0,0.25,0.1,0.005,4,40,low,wa,-0.0090403841456287,1,0,2,3,0.659596158543713
15m,500,1.0,0.25,0.1,0.005,4,30,low,wa,-0.0090403841456287,1,0,2,3,0.659596158543713
15m,500,1.0,0.25,0.1,0.005,4,40,low,wa,-0.0090403841456287,1,0,2,3,0.659596158543713
15m,500,0.5,0.25,0.1,0.005,4,40,low,wa,-0.0090403841456287,1,0,2,3,0.659596158543713
15m,500,2.0,0.25,0.1,0.005,4,30,low,wa,-0.0090403841456287,1,0,2,3,0.659596158543713
15m,500,2.0,0.25,0.1,0.005,4,30,low,poc,-0.0123829497778045,0,0,3,3,0.626170502221955
15m,500,0.5,0.25,0.1,0.005,4,40,low,poc,-0.0123829497778046,0,0,3,3,0.626170502221954
15m,500,1.0,0.25,0.1,0.005,4,40,low,poc,-0.0123829497778046,0,0,3,3,0.626170502221954
15m,500,2.0,0.25,0.1,0.005,4,40,low,poc,-0.0123829497778046,0,0,3,3,0.626170502221954
15m,500,2.0,0.5,0.1,0.005,4,30,low,wa,-0.0180807682912576,1,0,2,3,0.569192317087424
15m,500,1.0,0.5,0.1,0.005,4,30,low,wa,-0.0180807682912576,1,0,2,3,0.569192317087424
15m,500,2.0,0.5,0.1,0.005,4,40,low,wa,-0.0180807682912578,1,0,2,3,0.569192317087422
15m,500,1.0,0.5,0.1,0.005,4,40,low,wa,-0.0180807682912578,1,0,2,3,0.569192317087422
15m,500,2.0,1.0,0.1,0.005,6,40,high,poc,-0.0467963934298007,1,0,3,4,0.532036065701993
15m,500,1.0,1.0,0.1,0.005,6,40,high,poc,-0.0467963934298007,1,0,3,4,0.532036065701993
15m,500,2.0,1.0,0.1,0.005,6,30,high,poc,-0.0467963934298009,1,0,3,4,0.5320360657019909
15m,500,1.0,1.0,0.1,0.005,6,30,high,poc,-0.0467963934298009,1,0,3,4,0.5320360657019909
15m,500,2.0,0.5,0.1,0.005,4,40,low,poc,-0.024765899555609,0,0,3,3,0.50234100444391
15m,500,1.0,0.5,0.1,0.005,4,40,low,poc,-0.024765899555609,0,0,3,3,0.50234100444391
15m,500,0.5,0.5,0.1,0.005,4,40,low,poc,-0.024765899555609,0,0,3,3,0.50234100444391
15m,500,2.0,0.5,0.1,0.005,4,30,low,poc,-0.0247658995556091,0,0,3,3,0.502341004443909
15m,500,0.5,0.25,0.1,0.005,4,40,high,poc,-0.0069087856035913,0,0,2,2,0.430912143964087
15m,500,1.0,0.25,0.1,0.005,4,40,high,poc,-0.0069087856035913,0,0,2,2,0.430912143964087
15m,500,2.0,0.25,0.1,0.005,4,40,high,poc,-0.0069087856035913,0,0,2,2,0.430912143964087
15m,500,1.0,0.25,0.1,0.005,4,30,high,poc,-0.0069087856035914,0,0,2,2,0.430912143964086
15m,500,2.0,0.25,0.1,0.005,4,30,high,poc,-0.0069087856035914,0,0,2,2,0.430912143964086
15m,500,0.5,0.25,0.1,0.005,4,30,high,poc,-0.0069087856035914,0,0,2,2,0.430912143964086
15m,500,1.0,1.0,0.1,0.005,4,40,low,wa,-0.0361615365825153,1,0,2,3,0.388384634174847
15m,500,2.0,1.0,0.1,0.005,4,40,low,wa,-0.0361615365825153,1,0,2,3,0.388384634174847
15m,500,1.0,1.0,0.1,0.005,4,30,low,wa,-0.0361615365825154,1,0,2,3,0.38838463417484603
15m,500,2.0,1.0,0.1,0.005,4,30,low,wa,-0.0361615365825154,1,0,2,3,0.38838463417484603
15m,500,2.0,0.5,0.1,0.005,4,40,high,poc,-0.013817571207183,0,0,2,2,0.36182428792817
15m,500,1.0,0.5,0.1,0.005,4,30,high,poc,-0.013817571207183,0,0,2,2,0.36182428792817
15m,500,2.0,0.5,0.1,0.005,4,30,high,poc,-0.013817571207183,0,0,2,2,0.36182428792817
15m,500,1.0,0.5,0.1,0.005,4,40,high,poc,-0.013817571207183,0,0,2,2,0.36182428792817
15m,500,1.0,1.0,0.1,0.005,4,40,high,poc,-0.0276351424143661,0,0,2,2,0.22364857585633902
15m,500,1.0,1.0,0.1,0.005,4,30,high,poc,-0.0276351424143661,0,0,2,2,0.22364857585633902
15m,500,2.0,1.0,0.1,0.005,4,40,high,poc,-0.0276351424143661,0,0,2,2,0.22364857585633902
15m,500,2.0,1.0,0.1,0.005,4,30,high,poc,-0.0276351424143661,0,0,2,2,0.22364857585633902
15m,500,2.0,0.25,0.1,0.005,2,30,low,poc,-0.0031420480046525,0,0,1,1,0.218579519953475
15m,500,2.0,0.25,0.1,0.01,4,30,high,wa,-0.0031579291175051,0,0,1,1,0.218420708824949
15m,500,2.0,0.25,0.1,0.01,5,30,high,wa,-0.0031579291175051,0,0,1,1,0.218420708824949
15m,500,2.0,0.25,0.1,0.01,6,30,high,wa,-0.0031579291175051,0,0,1,1,0.218420708824949
15m,500,2.0,0.25,0.1,0.01,5,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,4,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,5,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,4,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,6,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,6,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,4,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,4,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,4,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,6,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,6,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,4,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,6,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,4,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,6,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,6,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,6,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,6,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,5,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,5,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,4,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,5,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,5,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,5,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.01,5,40,high,wa,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,0.5,0.25,0.1,0.01,5,30,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,2.0,0.25,0.1,0.01,4,40,high,poc,-0.0031579291175052,0,0,1,1,0.21842070882494802
15m,500,1.0,0.25,0.1,0.005,3,30,low,wa,-0.0032826074082172,0,0,1,1,0.217173925917828
15m,500,0.5,0.25,0.1,0.005,3,30,low,wa,-0.0032826074082172,0,0,1,1,0.217173925917828
15m,500,2.0,0.25,0.1,0.005,3,30,low,wa,-0.0032826074082172,0,0,1,1,0.217173925917828
15m,500,2.0,0.25,0.1,0.005,3,40,low,wa,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,2.0,0.25,0.1,0.005,3,40,low,poc,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,2.0,0.25,0.1,0.005,3,30,low,poc,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,0.5,0.25,0.1,0.005,3,40,low,poc,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,1.0,0.25,0.1,0.005,3,40,low,poc,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,1.0,0.25,0.1,0.005,3,40,low,wa,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,1.0,0.25,0.1,0.005,3,30,low,poc,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,0.5,0.25,0.1,0.005,3,30,low,poc,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,0.5,0.25,0.1,0.005,3,40,low,wa,-0.0032826074082173,0,0,1,1,0.217173925917827
15m,500,2.0,0.25,0.1,0.005,2,40,high,poc,-0.0037508564860861,0,0,1,1,0.21249143513913898
15m,500,1.0,0.25,0.1,0.005,3,40,high,poc,-0.0037508564860861,0,0,1,1,0.21249143513913898
15m,500,1.0,0.25,0.1,0.005,2,40,high,poc,-0.0037508564860861,0,0,1,1,0.21249143513913898
15m,500,2.0,0.25,0.1,0.005,3,40,high,poc,-0.0037508564860861,0,0,1,1,0.21249143513913898
15m,500,0.5,0.25,0.1,0.005,3,40,high,poc,-0.0037508564860861,0,0,1,1,0.21249143513913898
15m,500,0.5,0.25,0.1,0.005,2,40,high,poc,-0.0037508564860861,0,0,1,1,0.21249143513913898
15m,500,0.5,0.25,0.1,0.005,2,30,high,poc,-0.0037508564860862,0,0,1,1,0.21249143513913799
15m,500,1.0,0.25,0.1,0.005,2,30,high,poc,-0.0037508564860862,0,0,1,1,0.21249143513913799
15m,500,2.0,0.25,0.1,0.005,3,30,high,poc,-0.0037508564860862,0,0,1,1,0.21249143513913799
15m,500,0.5,0.25,0.1,0.005,3,30,high,poc,-0.0037508564860862,0,0,1,1,0.21249143513913799
15m,500,1.0,0.25,0.1,0.005,3,30,high,poc,-0.0037508564860862,0,0,1,1,0.21249143513913799
15m,500,2.0,0.25,0.1,0.005,2,30,high,poc,-0.0037508564860862,0,0,1,1,0.21249143513913799
15m,500,2.0,0.25,0.1,0.01,6,40,low,wa,-0.0057577767374114,0,0,1,1,0.19242223262588598
15m,500,2.0,0.25,0.1,0.01,6,30,low,poc,-0.0057577767374114,0,0,1,1,0.19242223262588598
15m,500,1.0,0.25,0.1,0.01,6,30,low,wa,-0.0057577767374114,0,0,1,1,0.19242223262588598
15m,500,0.5,0.25,0.1,0.01,6,40,low,wa,-0.0057577767374114,0,0,1,1,0.19242223262588598
15m,500,1.0,0.25,0.1,0.01,6,40,low,wa,-0.0057577767374114,0,0,1,1,0.19242223262588598
15m,500,2.0,0.25,0.1,0.01,6,30,low,wa,-0.0057577767374114,0,0,1,1,0.19242223262588598
15m,500,1.0,0.25,0.1,0.01,6,40,low,poc,-0.0057577767374115,0,0,1,1,0.192422232625885
15m,500,2.0,0.25,0.1,0.01,6,40,low,poc,-0.0057577767374115,0,0,1,1,0.192422232625885
15m,500,0.5,0.25,0.1,0.01,6,40,low,poc,-0.0057577767374115,0,0,1,1,0.192422232625885
15m,500,2.0,0.5,0.1,0.01,4,30,high,wa,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,0.5,0.5,0.1,0.01,4,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,4,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,0.5,0.5,0.1,0.01,4,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.01,4,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,0.5,0.5,0.1,0.01,6,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.01,4,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,4,40,high,wa,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,4,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,0.5,0.5,0.1,0.01,6,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.01,6,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,6,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,5,40,high,wa,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.01,6,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.01,5,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,5,30,high,wa,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,5,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.01,5,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,0.5,0.5,0.1,0.01,5,30,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,6,30,high,wa,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,5,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,6,40,high,wa,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,2.0,0.5,0.1,0.01,6,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,0.5,0.5,0.1,0.01,5,40,high,poc,-0.0063158582350105,0,0,1,1,0.18684141764989498
15m,500,1.0,0.5,0.1,0.005,3,40,low,poc,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,0.5,0.5,0.1,0.005,3,30,low,poc,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,0.5,0.5,0.1,0.005,3,30,low,wa,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,2.0,0.5,0.1,0.005,3,30,low,poc,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,2.0,0.5,0.1,0.005,3,40,low,poc,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,1.0,0.5,0.1,0.005,3,30,low,wa,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,0.5,0.5,0.1,0.005,3,40,low,poc,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,1.0,0.5,0.1,0.005,3,30,low,poc,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,2.0,0.5,0.1,0.005,3,30,low,wa,-0.0065652148164345,0,0,1,1,0.184347851835655
15m,500,1.0,0.5,0.1,0.005,3,40,low,wa,-0.0065652148164346,0,0,1,1,0.184347851835654
15m,500,0.5,0.5,0.1,0.005,3,40,low,wa,-0.0065652148164346,0,0,1,1,0.184347851835654
15m,500,2.0,0.5,0.1,0.005,3,40,low,wa,-0.0065652148164346,0,0,1,1,0.184347851835654
15m,500,1.0,0.5,0.1,0.005,3,40,high,poc,-0.0075017129721724,0,0,1,1,0.174982870278276
15m,500,2.0,0.5,0.1,0.005,2,40,high,poc,-0.0075017129721724,0,0,1,1,0.174982870278276
15m,500,1.0,0.5,0.1,0.005,2,40,high,poc,-0.0075017129721724,0,0,1,1,0.174982870278276
15m,500,2.0,0.5,0.1,0.005,3,40,high,poc,-0.0075017129721724,0,0,1,1,0.174982870278276
15m,500,1.0,0.5,0.1,0.005,2,30,high,poc,-0.0075017129721725,0,0,1,1,0.174982870278275
15m,500,2.0,0.5,0.1,0.005,3,30,high,poc,-0.0075017129721725,0,0,1,1,0.174982870278275
15m,500,1.0,0.5,0.1,0.005,3,30,high,poc,-0.0075017129721725,0,0,1,1,0.174982870278275
15m,500,2.0,0.5,0.1,0.005,2,30,high,poc,-0.0075017129721725,0,0,1,1,0.174982870278275
15m,500,2.0,0.5,0.1,0.01,6,30,low,wa,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,1.0,0.5,0.1,0.01,6,40,low,wa,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,1.0,0.5,0.1,0.01,6,30,low,wa,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,0.5,0.5,0.1,0.01,6,40,low,poc,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,2.0,0.5,0.1,0.01,6,40,low,poc,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,2.0,0.5,0.1,0.01,6,40,low,wa,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,2.0,0.5,0.1,0.01,6,30,low,poc,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,1.0,0.5,0.1,0.01,6,40,low,poc,-0.0115155534748231,0,0,1,1,0.134844465251769
15m,500,2.0,1.0,0.1,0.01,4,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,0.5,1.0,0.1,0.01,5,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,0.5,1.0,0.1,0.01,5,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,4,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,1.0,1.0,0.1,0.01,4,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,4,30,high,wa,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,5,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,6,30,high,wa,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,6,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,6,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,0.5,1.0,0.1,0.01,4,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,0.5,1.0,0.1,0.01,4,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,0.5,1.0,0.1,0.01,6,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,5,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,5,30,high,wa,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,1.0,1.0,0.1,0.01,4,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,1.0,1.0,0.1,0.01,6,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,1.0,1.0,0.1,0.01,5,40,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,1.0,1.0,0.1,0.01,6,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,1.0,1.0,0.1,0.01,5,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,0.5,1.0,0.1,0.01,6,30,high,poc,-0.0126317164700211,0,0,1,1,0.12368283529978902
15m,500,2.0,1.0,0.1,0.01,5,40,high,wa,-0.0126317164700212,0,0,1,1,0.12368283529978799
15m,500,2.0,1.0,0.1,0.01,4,40,high,wa,-0.0126317164700212,0,0,1,1,0.12368283529978799
15m,500,2.0,1.0,0.1,0.01,6,40,high,wa,-0.0126317164700212,0,0,1,1,0.12368283529978799
15m,500,1.0,1.0,0.1,0.005,3,30,low,poc,-0.013130429632869,0,0,1,1,0.11869570367131
15m,500,0.5,1.0,0.1,0.005,3,30,low,poc,-0.013130429632869,0,0,1,1,0.11869570367131
15m,500,0.5,1.0,0.1,0.005,3,40,low,poc,-0.013130429632869,0,0,1,1,0.11869570367131
15m,500,2.0,1.0,0.1,0.005,3,40,low,poc,-0.013130429632869,0,0,1,1,0.11869570367131
15m,500,2.0,1.0,0.1,0.005,3,30,low,poc,-0.013130429632869,0,0,1,1,0.11869570367131
15m,500,1.0,1.0,0.1,0.005,3,40,low,poc,-0.013130429632869,0,0,1,1,0.11869570367131
15m,500,1.0,1.0,0.1,0.005,3,40,low,wa,-0.0131304296328691,0,0,1,1,0.118695703671309
15m,500,1.0,1.0,0.1,0.005,3,30,low,wa,-0.0131304296328691,0,0,1,1,0.118695703671309
15m,500,2.0,1.0,0.1,0.005,3,30,low,wa,-0.0131304296328691,0,0,1,1,0.118695703671309
15m,500,2.0,1.0,0.1,0.005,3,40,low,wa,-0.0131304296328691,0,0,1,1,0.118695703671309
15m,500,2.0,1.0,0.1,0.005,3,30,high,poc,-0.0150034259443449,0,0,1,1,0.099965740556551
15m,500,2.0,1.0,0.1,0.005,2,30,high,poc,-0.0150034259443449,0,0,1,1,0.099965740556551
15m,500,1.0,1.0,0.1,0.005,2,30,high,poc,-0.0150034259443449,0,0,1,1,0.099965740556551
15m,500,1.0,1.0,0.1,0.005,3,30,high,poc,-0.0150034259443449,0,0,1,1,0.099965740556551
15m,500,2.0,1.0,0.1,0.005,3,40,high,poc,-0.015003425944345,0,0,1,1,0.09996574055655
15m,500,1.0,1.0,0.1,0.005,3,40,high,poc,-0.015003425944345,0,0,1,1,0.09996574055655
15m,500,2.0,1.0,0.1,0.005,2,40,high,poc,-0.015003425944345,0,0,1,1,0.09996574055655
15m,500,1.0,1.0,0.1,0.005,2,40,high,poc,-0.015003425944345,0,0,1,1,0.09996574055655
15m,500,1.0,1.0,0.1,0.01,6,40,low,wa,-0.0230311069496462,0,0,1,1,0.019688930503537982
15m,500,2.0,1.0,0.1,0.01,6,40,low,wa,-0.0230311069496462,0,0,1,1,0.019688930503537982
15m,500,2.0,1.0,0.1,0.01,6,30,low,poc,-0.0230311069496462,0,0,1,1,0.019688930503537982
15m,500,2.0,1.0,0.1,0.01,6,30,low,wa,-0.0230311069496462,0,0,1,1,0.019688930503537982
15m,500,1.0,1.0,0.1,0.01,6,30,low,wa,-0.0230311069496462,0,0,1,1,0.019688930503537982
15m,500,2.0,1.0,0.1,0.01,6,40,low,poc,-0.0230311069496463,0,0,1,1,0.019688930503536983
15m,500,1.0,1.0,0.1,0.01,6,40,low,poc,-0.0230311069496463,0,0,1,1,0.019688930503536983
15m,500,2.0,1.0,0.1,0.01,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,1.0,0.1,0.01,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,1.0,0.1,0.01,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,1.0,0.1,0.01,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.01,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.01,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.01,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.5,0.1,0.01,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.01,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.01,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.01,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,2.0,0.25,0.1,0.01,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.01,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.01,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.01,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,1.0,0.1,0.01,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.01,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.01,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.01,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.5,0.1,0.01,2,30,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.01,2,40,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.01,2,40,high,wa,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.01,2,30,high,poc,0.0,0,0,0,0,0.0
15m,500,1.0,0.25,0.1,0.01,2,30,high,wa,0.0,0,0,0,0,0.0
